0.376753,0.254079
0.376157,0.254705
0.375559,0.255331
0.374959,0.255955
0.374358,0.256578
0.373755,0.2572
0.373151,0.257821
0.372544,0.25844
0.371936,0.259059
0.371327,0.259676
0.370716,0.260292
0.370103,0.260908
0.369488,0.261521
0.368872,0.262134
0.368255,0.262746
0.367635,0.263356
0.367014,0.263965
0.366391,0.264573
0.365767,0.26518
0.365141,0.265786
0.364513,0.26639
0.363884,0.266993
0.363253,0.267595
0.362621,0.268196
0.361986,0.268796
0.36135,0.269394
0.360713,0.269991
0.360074,0.270587
0.359433,0.271182
0.358791,0.271775
0.358147,0.272368
0.357501,0.272959
0.356854,0.273548
0.356205,0.274137
0.355555,0.274724
0.354902,0.27531
0.354249,0.275895
0.353593,0.276478
0.352936,0.277061
0.352278,0.277642
0.351617,0.278221
0.350956,0.2788
0.350292,0.279377
0.349627,0.279953
0.34896,0.280527
0.348292,0.2811
0.347622,0.281672
0.346951,0.282243
0.346277,0.282812
0.345603,0.28338
0.344926,0.283947
0.344248,0.284512
0.343569,0.285076
0.342888,0.285639
0.342205,0.286201
0.341521,0.286761
0.340835,0.287319
0.340147,0.287877
0.339458,0.288433
0.338767,0.288987
0.338075,0.289541
0.337381,0.290093
0.336685,0.290643
0.335988,0.291192
0.33529,0.29174
0.334589,0.292287
0.333888,0.292832
0.333184,0.293376
0.332479,0.293918
0.331773,0.294459
0.331064,0.294998
0.330355,0.295536
0.329643,0.296073
0.32893,0.296608
0.328216,0.297142
0.3275,0.297675
0.326782,0.298206
0.326063,0.298735
0.325343,0.299263
0.32462,0.29979
0.323896,0.300315
0.323171,0.300839
0.322444,0.301362
0.321715,0.301882
0.320985,0.302402
0.320254,0.30292
0.319521,0.303436
0.318786,0.303952
0.31805,0.304465
0.317312,0.304977
0.316572,0.305488
0.315831,0.305997
0.315089,0.306505
0.314345,0.307011
0.313599,0.307515
0.312852,0.308018
0.312104,0.30852
0.311354,0.30902
0.310602,0.309519
0.309849,0.310016
0.309094,0.310511
0.308338,0.311005
0.30758,0.311498
0.306821,0.311989
0.30606,0.312478
0.305297,0.312966
0.304534,0.313452
0.303768,0.313937
0.303001,0.31442
0.302233,0.314901
0.301463,0.315381
0.300691,0.31586
0.299918,0.316337
0.299144,0.316812
0.298368,0.317285
0.297591,0.317757
0.296812,0.318228
0.296031,0.318697
0.295249,0.319164
0.294466,0.31963
0.293681,0.320094
0.292895,0.320556
0.292107,0.321017
0.291317,0.321476
0.290526,0.321933
0.289734,0.322389
0.28894,0.322843
0.288145,0.323296
0.287348,0.323747
0.28655,0.324196
0.28575,0.324643
0.284949,0.325089
0.284146,0.325534
0.283342,0.325976
0.282536,0.326417
0.281729,0.326856
0.280921,0.327294
0.280111,0.327729
0.279299,0.328163
0.278487,0.328596
0.277672,0.329026
0.276856,0.329455
0.276039,0.329883
0.275221,0.330308
0.2744,0.330732
0.273579,0.331154
0.272756,0.331574
0.271931,0.331993
0.271106,0.332409
0.270278,0.332824
0.26945,0.333238
0.268619,0.333649
0.267788,0.334059
0.266955,0.334467
0.266121,0.334873
0.265285,0.335278
0.264447,0.33568
0.263609,0.336081
0.262769,0.33648
0.261927,0.336877
0.261084,0.337273
0.26024,0.337666
0.259395,0.338058
0.258547,0.338448
0.257699,0.338836
0.256849,0.339223
0.255998,0.339607
0.255145,0.33999
0.254291,0.340371
0.253436,0.34075
0.252579,0.341127
0.251721,0.341502
0.250862,0.341875
0.250001,0.342247
0.249138,0.342617
0.248275,0.342984
0.24741,0.34335
0.246543,0.343714
0.245676,0.344076
0.244807,0.344437
0.243936,0.344795
0.243064,0.345151
0.242191,0.345506
0.241317,0.345858
0.240441,0.346209
0.239564,0.346558
0.238686,0.346904
0.237806,0.347249
0.236925,0.347592
0.236042,0.347933
0.235158,0.348272
0.234273,0.348609
0.233387,0.348944
0.232499,0.349277
0.23161,0.349608
0.23072,0.349938
0.229828,0.350265
0.228935,0.35059
0.228041,0.350913
0.227145,0.351234
0.226248,0.351554
0.22535,0.351871
0.224451,0.352186
0.22355,0.352499
0.222648,0.35281
0.221744,0.353119
0.22084,0.353426
0.219934,0.353731
0.219027,0.354034
