0 10 273 44 0.000557428
1 20 273 44 0.00572331
2 30 273 44 0.0187669
3 40 273 44 0.03641
4 50 273.003 44 0.0558647
5 60 273.01 44 0.0765973
6 70 273.023 44 0.0977991
7 80 273.045 44 0.119348
8 90 273.077 44 0.141026
9 100 273.118 44 0.162747
10 110 273.169 44 0.184458
11 120 273.231 44 0.206084
12 130 273.304 44 0.227616
13 140 273.387 44 0.248998
14 150 273.48 44 0.270231
15 160 273.584 44 0.291276
16 170 273.697 44 0.312134
17 180 273.819 44 0.332785
18 190 273.949 44 0.353228
19 200 274.088 44 0.373453
20 210 274.235 44 0.39346
21 220 274.389 44 0.413246
22 230 274.55 44 0.432813
23 240 274.718 44 0.452162
24 250 274.891 44 0.471296
25 260 275.07 44 0.490218
26 270 275.253 44 0.508931
27 280 275.442 44 0.527442
28 290 275.634 44 0.545753
29 300 275.831 44 0.563872
30 310 276.031 44 0.581801
31 320 276.235 44 0.599549
32 330 276.441 44 0.617118
33 340 276.65 44 0.634515
34 350 276.861 44 0.651745
35 360 277.075 44 0.668813
36 370 277.29 44 0.685723
37 380 277.507 44 0.702481
38 390 277.725 44 0.719092
39 400 277.945 44 0.735558
40 410 278.166 44 0.751885
41 420 278.388 44 0.768077
42 430 278.61 44 0.784138
43 440 278.833 44 0.80007
44 450 279.057 44 0.815879
45 460 279.28 44 0.831566
46 470 279.504 44 0.847135
47 480 279.729 44 0.862589
48 490 279.953 44 0.877931
49 500 280.177 44 0.893163
50 510 280.401 44 0.908289
51 520 280.625 44 0.923309
52 530 280.848 44 0.938227
53 540 281.071 44 0.953044
54 550 281.294 44 0.967763
55 560 281.516 44 0.982386
56 570 281.738 44 0.996913
57 580 281.959 44 1.01135
58 590 282.179 44 1.02569
59 600 282.399 44 1.03994
60 610 282.618 44 1.05411
61 620 282.836 44 1.06818
62 630 283.054 44 1.08218
63 640 283.271 44 1.09608
64 650 283.487 44 1.1099
65 660 283.702 44 1.12364
66 670 283.916 44 1.1373
67 680 284.129 44 1.15088
68 690 284.342 44 1.16438
69 700 284.554 44 1.1778
70 710 284.764 44 1.19114
71 720 284.974 44 1.20441
72 730 285.183 44 1.21759
73 740 285.391 44 1.23071
74 750 285.598 44 1.24375
75 760 285.804 44 1.25671
76 770 286.009 44 1.2696
77 780 286.213 44 1.28242
78 790 286.416 44 1.29517
79 800 286.618 44 1.30784
80 810 286.819 44 1.32045
81 820 287.019 44 1.33298
82 830 287.218 44 1.34545
83 840 287.416 44 1.35784
84 850 287.613 44 1.37017
85 860 287.809 44 1.38243
86 870 288.004 44 1.39462
87 880 288.198 44 1.40674
88 890 288.391 44 1.4188
89 900 288.583 44 1.43079
90 910 288.774 44 1.44271
91 920 288.964 44 1.45457
92 930 289.154 44 1.46637
93 940 289.342 44 1.4781
94 950 289.529 44 1.48976
95 960 289.715 44 1.50136
96 970 289.9 44 1.5129
97 980 290.085 44 1.52438
98 990 290.268 44 1.53579
99 1000 290.45 44 1.54715
100 1010 290.631 44 1.55844
101 1020 290.812 44 1.56966
102 1030 290.991 44 1.58083
103 1040 291.17 44 1.59194
104 1050 291.347 44 1.60298
105 1060 291.524 44 1.61397
106 1070 291.7 44 1.6249
107 1080 291.874 44 1.63577
108 1090 292.048 44 1.64658
109 1100 292.221 44 1.65733
110 1110 292.393 44 1.66802
111 1120 292.564 44 1.67865
112 1130 292.734 44 1.68923
113 1140 292.903 44 1.69975
114 1150 293.071 44 1.71021
115 1160 293.239 44 1.72062
116 1170 293.405 44 1.73097
117 1180 293.571 44 1.74126
118 1190 293.736 44 1.7515
119 1200 293.899 44 1.76168
120 1210 294.062 44 1.77181
121 1220 294.224 44 1.78188
122 1230 294.386 44 1.7919
123 1240 294.546 44 1.80187
124 1250 294.705 44 1.81178
125 1260 294.864 44 1.82164
126 1270 295.022 44 1.83144
127 1280 295.179 44 1.84119
128 1290 295.335 44 1.85089
129 1300 295.49 44 1.86054
130 1310 295.644 44 1.87013
131 1320 295.798 44 1.87967
132 1330 295.951 44 1.88916
133 1340 296.103 44 1.8986
134 1350 296.254 44 1.90799
135 1360 296.404 44 1.91733
136 1370 296.553 44 1.92662
137 1380 296.702 44 1.93586
138 1390 296.85 44 1.94504
139 1400 296.997 44 1.95418
140 1410 297.143 44 1.96327
141 1420 297.289 44 1.97231
142 1430 297.433 44 1.9813
143 1440 297.577 44 1.99024
144 1450 297.721 44 1.99914
145 1460 297.863 44 2.00798
146 1470 298.005 44 2.01678
147 1480 298.145 44 2.02553
148 1490 298.285 44 2.03424
149 1500 298.425 44 2.04289
150 1510 298.563 44 2.0515
151 1520 298.701 44 2.06007
152 1530 298.838 44 2.06859
153 1540 298.975 44 2.07706
154 1550 299.11 44 2.08548
155 1560 299.245 44 2.09386
156 1570 299.379 44 2.1022
157 1580 299.513 44 2.11049
158 1590 299.646 44 2.11874
159 1600 299.778 44 2.12694
160 1610 299.909 44 2.13509
161 1620 300.039 44 2.14321
162 1630 300.169 44 2.15128
163 1640 300.298 44 2.1593
164 1650 300.427 44 2.16728
165 1660 300.555 44 2.17522
166 1670 300.682 44 2.18312
167 1680 300.808 44 2.19097
168 1690 300.934 44 2.19879
169 1700 301.059 44 2.20656
170 1710 301.183 44 2.21428
171 1720 301.307 44 2.22197
172 1730 301.43 44 2.22961
173 1740 301.553 44 2.23722
174 1750 301.674 44 2.24478
175 1760 301.795 44 2.2523
176 1770 301.916 44 2.25978
177 1780 302.035 44 2.26722
178 1790 302.155 44 2.27462
179 1800 302.273 44 2.28198
180 1810 302.391 44 2.2893
181 1820 302.508 44 2.29658
182 1830 302.625 44 2.30383
183 1840 302.741 44 2.31103
184 1850 302.856 44 2.31819
185 1860 302.971 44 2.32532
186 1870 303.085 44 2.33241
187 1880 303.198 44 2.33945
188 1890 303.311 44 2.34647
189 1900 303.423 44 2.35344
190 1910 303.535 44 2.36037
191 1920 303.646 44 2.36727
192 1930 303.756 44 2.37413
193 1940 303.866 44 2.38096
194 1950 303.975 44 2.38774
195 1960 304.084 44 2.39449
196 1970 304.192 44 2.40121
197 1980 304.3 44 2.40789
198 1990 304.407 44 2.41453
199 2000 304.513 44 2.42113
200 2010 304.619 44 2.4277
201 2020 304.724 44 2.43424
202 2030 304.828 44 2.44074
203 2040 304.932 44 2.4472
204 2050 305.036 44 2.45363
205 2060 305.139 44 2.46003
206 2070 305.241 44 2.46639
207 2080 305.343 44 2.47272
208 2090 305.444 44 2.47901
209 2100 305.545 44 2.48527
210 2110 305.645 44 2.49149
211 2120 305.745 44 2.49768
212 2130 305.844 44 2.50384
213 2140 305.943 44 2.50996
214 2150 306.041 44 2.51605
215 2160 306.138 44 2.52211
216 2170 306.235 44 2.52814
217 2180 306.332 44 2.53413
218 2190 306.428 44 2.54009
219 2200 306.523 44 2.54602
220 2210 306.618 44 2.55192
221 2220 306.712 44 2.55778
222 2230 306.806 44 2.56362
223 2240 306.9 44 2.56942
224 2250 306.993 44 2.57519
225 2260 307.085 44 2.58093
226 2270 307.177 44 2.58664
227 2280 307.268 44 2.59232
228 2290 307.359 44 2.59796
229 2300 307.449 44 2.60358
230 2310 307.539 44 2.60917
231 2320 307.629 44 2.61472
232 2330 307.718 44 2.62025
233 2340 307.806 44 2.62575
234 2350 307.894 44 2.63121
235 2360 307.982 44 2.63665
236 2370 308.069 44 2.64206
237 2380 308.155 44 2.64744
238 2390 308.242 44 2.65279
239 2400 308.327 44 2.65811
240 2410 308.412 44 2.6634
241 2420 308.497 44 2.66866
242 2430 308.581 44 2.6739
243 2440 308.665 44 2.67911
244 2450 308.749 44 2.68429
245 2460 308.831 44 2.68944
246 2470 308.914 44 2.69456
247 2480 308.996 44 2.69966
248 2490 309.078 44 2.70472
249 2500 309.159 44 2.70977
250 2510 309.239 44 2.71478
251 2520 309.32 44 2.71977
252 2530 309.399 44 2.72473
253 2540 309.479 44 2.72966
254 2550 309.558 44 2.73457
255 2560 309.636 44 2.73945
256 2570 309.715 44 2.7443
257 2580 309.792 44 2.74913
258 2590 309.87 44 2.75393
259 2600 309.946 44 2.7587
260 2610 310.023 44 2.76345
261 2620 310.099 44 2.76818
262 2630 310.175 44 2.77288
263 2640 310.25 44 2.77755
264 2650 310.325 44 2.7822
265 2660 310.399 44 2.78682
266 2670 310.473 44 2.79142
267 2680 310.547 44 2.79599
268 2690 310.62 44 2.80054
269 2700 310.693 44 2.80507
270 2710 310.765 44 2.80957
271 2720 310.837 44 2.81404
272 2730 310.909 44 2.81849
273 2740 310.98 44 2.82292
274 2750 311.051 44 2.82733
275 2760 311.121 44 2.83171
276 2770 311.192 44 2.83606
277 2780 311.261 44 2.84039
278 2790 311.331 44 2.8447
279 2800 311.4 44 2.84899
280 2810 311.468 44 2.85325
281 2820 311.536 44 2.85749
282 2830 311.604 44 2.86171
283 2840 311.672 44 2.8659
284 2850 311.739 44 2.87008
285 2860 311.806 44 2.87423
286 2870 311.872 44 2.87835
287 2880 311.938 44 2.88246
288 2890 312.004 44 2.88654
289 2900 312.069 44 2.8906
290 2910 312.134 44 2.89464
291 2920 312.199 44 2.89866
292 2930 312.263 44 2.90265
293 2940 312.327 44 2.90662
294 2950 312.391 44 2.91058
295 2960 312.454 44 2.91451
296 2970 312.517 44 2.91842
297 2980 312.58 44 2.92231
298 2990 312.642 44 2.92617
299 3000 312.704 44 2.93002
300 3010 312.765 44 2.93385
301 3020 312.827 44 2.93765
302 3030 312.888 44 2.94144
303 3040 312.948 44 2.9452
304 3050 313.008 44 2.94894
305 3060 313.068 44 2.95267
306 3070 313.128 44 2.95637
307 3080 313.187 44 2.96006
308 3090 313.246 44 2.96372
309 3100 313.305 44 2.96736
310 3110 313.363 44 2.97099
311 3120 313.421 44 2.97459
312 3130 313.479 44 2.97818
313 3140 313.536 44 2.98175
314 3150 313.594 44 2.98529
315 3160 313.65 44 2.98882
316 3170 313.707 44 2.99233
317 3180 313.763 44 2.99582
318 3190 313.819 44 2.99929
319 3200 313.874 44 3.00274
320 3210 313.93 44 3.00618
321 3220 313.985 44 3.00959
322 3230 314.039 44 3.01299
323 3240 314.094 44 3.01637
324 3250 314.148 44 3.01973
325 3260 314.202 44 3.02307
326 3270 314.255 44 3.0264
327 3280 314.308 44 3.0297
328 3290 314.361 44 3.03299
329 3300 314.414 44 3.03626
330 3310 314.466 44 3.03951
331 3320 314.518 44 3.04275
332 3330 314.57 44 3.04597
333 3340 314.622 44 3.04917
334 3350 314.673 44 3.05235
335 3360 314.724 44 3.05552
336 3370 314.775 44 3.05867
337 3380 314.825 44 3.0618
338 3390 314.875 44 3.06491
339 3400 314.925 44 3.06801
340 3410 314.975 44 3.0711
341 3420 315.024 44 3.07416
342 3430 315.073 44 3.07721
343 3440 315.122 44 3.08024
344 3450 315.17 44 3.08326
345 3460 315.219 44 3.08626
346 3470 315.267 44 3.08924
347 3480 315.314 44 3.09221
348 3490 315.362 44 3.09516
349 3500 315.409 44 3.09809
350 3510 315.456 44 3.10101
351 3520 315.503 44 3.10392
352 3530 315.549 44 3.10681
353 3540 315.596 44 3.10968
354 3550 315.642 44 3.11254
355 3560 315.687 44 3.11538
356 3570 315.733 44 3.1182
357 3580 315.778 44 3.12102
358 3590 315.823 44 3.12381
359 3600 315.868 44 3.12659
360 3610 315.912 44 3.12936
361 3620 315.957 44 3.13211
362 3630 316.001 44 3.13485
363 3640 316.045 44 3.13757
364 3650 316.088 44 3.14027
365 3660 316.131 44 3.14297
366 3670 316.175 44 3.14564
367 3680 316.217 44 3.14831
368 3690 316.26 44 3.15096
369 3700 316.302 44 3.15359
370 3710 316.345 44 3.15621
371 3720 316.387 44 3.15882
372 3730 316.428 44 3.16141
373 3740 316.47 44 3.16399
374 3750 316.511 44 3.16655
375 3760 316.552 44 3.1691
376 3770 316.593 44 3.17164
377 3780 316.634 44 3.17416
378 3790 316.674 44 3.17667
379 3800 316.714 44 3.17917
380 3810 316.754 44 3.18165
381 3820 316.794 44 3.18412
382 3830 316.833 44 3.18657
383 3840 316.873 44 3.18902
384 3850 316.912 44 3.19145
385 3860 316.951 44 3.19386
386 3870 316.989 44 3.19626
387 3880 317.028 44 3.19866
388 3890 317.066 44 3.20103
389 3900 317.104 44 3.2034
390 3910 317.142 44 3.20575
391 3920 317.18 44 3.20809
392 3930 317.217 44 3.21041
393 3940 317.254 44 3.21273
394 3950 317.291 44 3.21503
395 3960 317.328 44 3.21732
396 3970 317.365 44 3.2196
397 3980 317.401 44 3.22186
398 3990 317.438 44 3.22411
399 4000 317.474 44 3.22635
400 4010 317.509 44 3.22858
401 4020 317.545 44 3.2308
402 4030 317.581 44 3.233
403 4040 317.616 44 3.23519
404 4050 317.651 44 3.23737
405 4060 317.686 44 3.23954
406 4070 317.721 44 3.2417
407 4080 317.755 44 3.24384
408 4090 317.789 44 3.24598
409 4100 317.824 44 3.2481
410 4110 317.858 44 3.25021
411 4120 317.891 44 3.25231
412 4130 317.925 44 3.2544
413 4140 317.958 44 3.25647
414 4150 317.992 44 3.25854
415 4160 318.025 44 3.26059
416 4170 318.058 44 3.26264
417 4180 318.09 44 3.26467
418 4190 318.123 44 3.26669
419 4200 318.155 44 3.2687
420 4210 318.187 44 3.2707
421 4220 318.219 44 3.27269
422 4230 318.251 44 3.27467
423 4240 318.283 44 3.27663
424 4250 318.314 44 3.27859
425 4260 318.346 44 3.28054
426 4270 318.377 44 3.28247
427 4280 318.408 44 3.2844
428 4290 318.439 44 3.28631
429 4300 318.469 44 3.28822
430 4310 318.5 44 3.29011
431 4320 318.53 44 3.292
432 4330 318.56 44 3.29387
433 4340 318.59 44 3.29573
434 4350 318.62 44 3.29759
435 4360 318.65 44 3.29943
436 4370 318.679 44 3.30127
437 4380 318.709 44 3.30309
438 4390 318.738 44 3.3049
439 4400 318.767 44 3.30671
440 4410 318.796 44 3.3085
441 4420 318.825 44 3.31029
442 4430 318.853 44 3.31206
443 4440 318.882 44 3.31383
444 4450 318.91 44 3.31558
445 4460 318.938 44 3.31733
446 4470 318.966 44 3.31907
447 4480 318.994 44 3.3208
448 4490 319.021 44 3.32251
449 4500 319.049 44 3.32422
450 4510 319.076 44 3.32592
451 4520 319.104 44 3.32762
452 4530 319.131 44 3.3293
453 4540 319.158 44 3.33097
454 4550 319.184 44 3.33263
455 4560 319.211 44 3.33429
456 4570 319.237 44 3.33593
457 4580 319.264 44 3.33757
458 4590 319.29 44 3.3392
459 4600 319.316 44 3.34082
460 4610 319.342 44 3.34243
461 4620 319.368 44 3.34403
462 4630 319.393 44 3.34562
463 4640 319.419 44 3.34721
464 4650 319.444 44 3.34879
465 4660 319.47 44 3.35035
466 4670 319.495 44 3.35191
467 4680 319.52 44 3.35346
468 4690 319.544 44 3.35501
469 4700 319.569 44 3.35654
470 4710 319.594 44 3.35807
