# step time Ekin Epot Etot T
8190 16.38 504.002 -131.92 372.082 2.52001
8200 16.4 504.497 -125.043 379.454 2.52248
8210 16.42 504.256 -125.438 378.818 2.52128
8220 16.44 504.077 -126.859 377.218 2.52039
8230 16.46 504.325 -124.456 379.869 2.52162
8240 16.48 504.186 -131.529 372.656 2.52093
8250 16.5 503.953 -141.008 362.944 2.51976
8260 16.52 503.808 -139.186 364.622 2.51904
8270 16.54 504.235 -121.735 382.501 2.52118
8280 16.56 504.273 -111.843 392.43 2.52137
8290 16.58 503.809 -108.496 395.313 2.51905
8300 16.6 504.816 -96.5382 408.278 2.52408
8310 16.62 504.423 -107.516 396.907 2.52212
8320 16.64 503.74 -129.223 374.517 2.5187
8330 16.66 504.063 -136.783 367.28 2.52031
8340 16.68 503.833 -136.325 367.507 2.51916
8350 16.7 504.419 -123.607 380.812 2.52209
8360 16.72 503.932 -117.307 386.625 2.51966
8370 16.74 504.712 -113.805 390.907 2.52356
8380 16.76 503.705 -120.452 383.253 2.51853
8390 16.78 504.51 -114.296 390.214 2.52255
8400 16.8 503.956 -117.484 386.472 2.51978
8410 16.82 504.065 -126.491 377.574 2.52033
8420 16.84 504.039 -131.019 373.02 2.5202
8430 16.86 504.029 -130.442 373.587 2.52014
8440 16.88 504.049 -122.462 381.587 2.52024
8450 16.9 504.467 -112.544 391.923 2.52234
8460 16.92 504.108 -107.558 396.55 2.52054
8470 16.94 504.361 -106.747 397.614 2.5218
8480 16.96 504.098 -109.383 394.715 2.52049
8490 16.98 504.511 -110.152 394.359 2.52256
8500 17 504.195 -118.803 385.392 2.52098
8510 17.02 503.918 -126.502 377.417 2.51959
8520 17.04 504.089 -124.154 379.935 2.52045
8530 17.06 503.8 -115.37 388.43 2.519
8540 17.08 504.653 -96.4655 408.187 2.52326
8550 17.1 504.977 -97.8655 407.111 2.52488
8560 17.12 502.915 -116.811 386.104 2.51457
8570 17.14 504.8 -110.863 393.937 2.524
8580 17.16 504.615 -109.842 394.773 2.52308
8590 17.18 503.741 -113.473 390.268 2.51871
8600 17.2 505.572 -104.442 401.13 2.52786
8610 17.22 503.984 -110.332 393.652 2.51992
8620 17.24 503.847 -111.68 392.167 2.51924
8630 17.26 503.958 -106.058 397.9 2.51979
8640 17.28 504.997 -100.889 404.108 2.52499
8650 17.3 504.258 -109.707 394.552 2.52129
8660 17.32 504.029 -110.698 393.331 2.52014
8670 17.34 504.825 -104.117 400.708 2.52413
8680 17.36 504.121 -115.141 388.98 2.5206
8690 17.38 503.781 -124.726 379.055 2.51891
8700 17.4 503.959 -118.441 385.518 2.51979
8710 17.42 504.946 -110.375 394.571 2.52473
8720 17.44 503.9 -119.804 384.095 2.5195
8730 17.46 503.668 -118.231 385.436 2.51834
8740 17.48 504.434 -97.6811 406.753 2.52217
8750 17.5 505.114 -86.3555 418.758 2.52557
8760 17.52 504.244 -101.087 403.157 2.52122
8770 17.54 503.718 -121.732 381.986 2.51859
8780 17.56 503.638 -126.237 377.401 2.51819
8790 17.58 504.931 -113.938 390.994 2.52466
8800 17.6 504.217 -114.701 389.515 2.52108
8810 17.62 504.227 -118.881 385.346 2.52113
8820 17.64 503.949 -123.35 380.599 2.51975
8830 17.66 504.194 -121.155 383.038 2.52097
8840 17.68 504.003 -115.182 388.821 2.52001
8850 17.7 504.21 -103.494 400.716 2.52105
8860 17.72 504.531 -94.7638 409.767 2.52266
8870 17.74 504.381 -96.6851 407.696 2.5219
8880 17.76 504.368 -101.927 402.441 2.52184
8890 17.78 504.217 -109.66 394.557 2.52108
8900 17.8 504.059 -120.534 383.524 2.52029
8910 17.82 503.707 -124.092 379.615 2.51854
8920 17.84 504.065 -108.756 395.309 2.52033
8930 17.86 505.233 -96.2629 408.97 2.52617
8940 17.88 503.986 -108.193 395.793 2.51993
8950 17.9 503.79 -117.264 386.526 2.51895
8960 17.92 504.209 -108.54 395.669 2.52104
8970 17.94 503.174 -107.69 395.484 2.51587
8980 17.96 503.843 -106.102 397.741 2.51921
8990 17.98 502.886 -90.6459 412.24 2.51443
9000 18 507.497 -76.5493 430.948 2.53749
9010 18.02 504.069 -103.522 400.547 2.52035
9020 18.04 504.904 -101.944 402.96 2.52452
9030 18.06 504.262 -106.693 397.569 2.52131
9040 18.08 504.137 -109.612 394.524 2.52068
9050 18.1 504.358 -107.802 396.556 2.52179
9060 18.12 503.734 -111.138 392.596 2.51867
9070 18.14 504.083 -102.775 401.307 2.52041
9080 18.16 505.143 -96.3179 408.825 2.52572
9090 18.18 503.84 -113.613 390.228 2.5192
9100 18.2 504.035 -122.931 381.104 2.52018
9110 18.22 504.046 -123.789 380.257 2.52023
9120 18.24 504.27 -120.52 383.751 2.52135
9130 18.26 504.223 -118.377 385.846 2.52112
9140 18.28 504.328 -121.09 383.238 2.52164
9150 18.3 503.817 -122.736 381.081 2.51909
9160 18.32 504.112 -111.806 392.306 2.52056
9170 18.34 503.411 -87.6618 415.749 2.51705
9180 18.36 507.749 -64.1926 443.556 2.53874
9190 18.38 502.512 -109.896 392.616 2.51256
9200 18.4 503.562 -124.144 379.418 2.51781
9210 18.42 503.005 -106.465 396.54 2.51502
9220 18.44 507.163 -96.1421 411.021 2.53582
9230 18.46 504.043 -125.197 378.847 2.52022
9240 18.48 504.643 -125.609 379.034 2.52322
9250 18.5 504.149 -123.496 380.653 2.52075
9260 18.52 504.441 -116.897 387.544 2.5222
9270 18.54 504.231 -115.624 388.607 2.52115
9280 18.56 503.542 -111.733 391.809 2.51771
9290 18.58 505.549 -99.8492 405.7 2.52775
9300 18.6 504.576 -99.0544 405.522 2.52288
9310 18.62 505.709 -99.2729 406.436 2.52854
9320 18.64 503.85 -120.847 383.003 2.51925
9330 18.66 503.992 -129.007 374.985 2.51996
9340 18.68 504.173 -124.586 379.587 2.52087
9350 18.7 504.232 -116.716 387.516 2.52116
9360 18.72 504.245 -109.028 395.218 2.52123
9370 18.74 504.309 -117.327 386.982 2.52155
9380 18.76 504 -128.1 375.899 2.52
9390 18.78 504.675 -124.779 379.896 2.52338
9400 18.8 503.677 -125.025 378.652 2.51838
9410 18.82 504.672 -114.973 389.7 2.52336
9420 18.84 504.15 -115.017 389.133 2.52075
9430 18.86 503.827 -112.808 391.018 2.51913
9440 18.88 504.738 -103.916 400.821 2.52369
9450 18.9 504.058 -107.021 397.037 2.52029
9460 18.92 504.127 -111.335 392.792 2.52064
9470 18.94 504.673 -116.721 387.952 2.52336
9480 18.96 504.144 -127.126 377.018 2.52072
9490 18.98 504.078 -131.521 372.556 2.52039
9500 19 504.148 -129.858 374.29 2.52074
9510 19.02 504.33 -126.296 378.034 2.52165
9520 19.04 504.024 -125.21 378.814 2.52012
9530 19.06 504.238 -119.323 384.915 2.52119
9540 19.08 504.585 -119.283 385.303 2.52293
9550 19.1 503.635 -126.123 377.512 2.51818
9560 19.12 504.661 -119.199 385.462 2.52331
9570 19.14 503.927 -116.986 386.941 2.51963
9580 19.16 504.44 -112.821 391.619 2.5222
9590 19.18 504.1 -116.762 387.338 2.5205
9600 19.2 503.738 -118.615 385.124 2.51869
9610 19.22 504.802 -110.431 394.371 2.52401
9620 19.24 503.637 -114.276 389.361 2.51819
9630 19.26 505.054 -112.717 392.337 2.52527
9640 19.28 503.868 -127.511 376.357 2.51934
9650 19.3 503.621 -136.08 367.541 2.5181
9660 19.32 503.921 -121.503 382.417 2.5196
9670 19.34 505.255 -111.816 393.439 2.52628
9680 19.36 504.131 -125.543 378.588 2.52065
9690 19.38 504.118 -131.811 372.307 2.52059
9700 19.4 504.07 -131.815 372.256 2.52035
9710 19.42 504.405 -128.117 376.289 2.52203
9720 19.44 503.757 -123.368 380.388 2.51878
9730 19.46 504.731 -108.524 396.207 2.52365
9740 19.48 504.354 -113.022 391.333 2.52177
9750 19.5 503.955 -126.096 377.859 2.51978
9760 19.52 503.505 -124.657 378.848 2.51753
9770 19.54 504.832 -105.018 399.814 2.52416
9780 19.56 504.753 -105.078 399.675 2.52376
9790 19.58 503.613 -121.423 382.191 2.51807
9800 19.6 504.316 -128.02 376.297 2.52158
9810 19.62 504.01 -135.579 368.431 2.52005
9820 19.64 503.334 -132.642 370.692 2.51667
9830 19.66 505.631 -120.687 384.944 2.52816
9840 19.68 504.405 -126.344 378.061 2.52203
9850 19.7 504.059 -124.473 379.586 2.52029
9860 19.72 504.26 -111.898 392.361 2.5213
9870 19.74 504.529 -97.4059 407.123 2.52264
9880 19.76 504.964 -100.141 404.823 2.52482
9890 19.78 503.639 -118.803 384.836 2.5182
9900 19.8 504.142 -119.856 384.287 2.52071
9910 19.82 504.564 -120.938 383.626 2.52282
9920 19.84 503.841 -128.897 374.945 2.51921
9930 19.86 504.372 -128.548 375.824 2.52186
9940 19.88 503.925 -127.386 376.539 2.51963
9950 19.9 504.24 -118.588 385.652 2.5212
9960 19.92 504.607 -111.544 393.063 2.52304
9970 19.94 503.837 -115.135 388.702 2.51918
9980 19.96 504.966 -110.965 394.002 2.52483
9990 19.98 503.28 -124.407 378.873 2.5164
10000 20 503.872 -131.561 372.311 2.51936
