# step time Ekin Epot Etot T
5610 11.22 504.18 -116.118 388.062 2.5209
5620 11.24 504.221 -108.557 395.665 2.52111
5630 11.26 504.183 -113.186 390.998 2.52092
5640 11.28 504.192 -111.073 393.12 2.52096
5650 11.3 504.213 -113.378 390.835 2.52107
5660 11.32 504.189 -124.106 380.083 2.52094
5670 11.34 504.191 -127.152 377.038 2.52095
5680 11.36 504.206 -128.97 375.236 2.52103
5690 11.38 504.196 -134.779 369.417 2.52098
5700 11.4 504.19 -136.793 367.398 2.52095
5710 11.42 504.2 -131.87 372.33 2.521
5720 11.44 504.201 -126.584 377.617 2.52101
5730 11.46 504.205 -123.154 381.051 2.52102
5740 11.48 504.188 -123.66 380.529 2.52094
5750 11.5 504.217 -123.031 381.186 2.52109
5760 11.52 504.192 -131.245 372.946 2.52096
5770 11.54 504.183 -133.481 370.702 2.52092
5780 11.56 504.206 -126.066 378.14 2.52103
5790 11.58 504.223 -122.528 381.695 2.52111
5800 11.6 504.182 -133.345 370.837 2.52091
5810 11.62 504.184 -135.181 369.003 2.52092
5820 11.64 504.206 -126.345 377.861 2.52103
5830 11.66 504.193 -119.117 385.076 2.52097
5840 11.68 504.222 -114.448 389.774 2.52111
5850 11.7 504.196 -122.782 381.413 2.52098
5860 11.72 504.19 -130.213 373.978 2.52095
5870 11.74 504.179 -128.644 375.535 2.52089
5880 11.76 504.196 -112.167 392.03 2.52098
5890 11.78 504.228 -97.6775 406.551 2.52114
5900 11.8 504.188 -106.213 397.975 2.52094
5910 11.82 504.186 -111.572 392.614 2.52093
5920 11.84 504.217 -113.26 390.957 2.52109
5930 11.86 504.181 -122.057 382.124 2.5209
5940 11.88 504.209 -122.701 381.508 2.52104
5950 11.9 504.172 -124.428 379.744 2.52086
5960 11.92 504.217 -109.168 395.049 2.52109
5970 11.94 504.21 -107.546 396.664 2.52105
5980 11.96 504.191 -117.5 386.691 2.52095
5990 11.98 504.194 -122.228 381.966 2.52097
6000 12 504.186 -120.618 383.569 2.52093
6010 12.02 504.21 -110.998 393.211 2.52105
6020 12.04 504.214 -109.911 394.303 2.52107
6030 12.06 504.185 -117.755 386.43 2.52093
6040 12.08 504.198 -118.315 385.883 2.52099
6050 12.1 504.18 -113.403 390.778 2.5209
6060 12.12 504.212 -95.6031 408.609 2.52106
6070 12.14 504.208 -93.8972 410.311 2.52104
6080 12.16 504.2 -102.795 401.405 2.521
6090 12.18 504.193 -111.632 392.561 2.52096
6100 12.2 504.184 -116.833 387.352 2.52092
6110 12.22 504.216 -109.798 394.417 2.52108
6120 12.24 504.168 -108.329 395.839 2.52084
6130 12.26 504.209 -98.0906 406.118 2.52104
6140 12.28 504.211 -93.8089 410.402 2.52105
6150 12.3 504.195 -102.794 401.401 2.52098
6160 12.32 504.183 -112.943 391.24 2.52092
6170 12.34 504.207 -112.829 391.378 2.52104
6180 12.36 504.194 -116.846 387.348 2.52097
6190 12.38 504.177 -114.77 389.407 2.52088
6200 12.4 504.196 -98.6187 405.577 2.52098
6210 12.42 504.23 -83.827 420.403 2.52115
6220 12.44 504.188 -88.7241 415.464 2.52094
6230 12.46 504.212 -89.2785 414.933 2.52106
6240 12.48 504.188 -101.762 402.426 2.52094
6250 12.5 504.187 -116.106 388.081 2.52094
6260 12.52 504.195 -120.795 383.401 2.52098
6270 12.54 504.197 -121.272 382.924 2.52098
6280 12.56 504.192 -118.456 385.737 2.52096
6290 12.58 504.202 -111.498 392.704 2.52101
6300 12.6 504.177 -104.793 399.384 2.52089
6310 12.62 504.234 -99.8763 404.358 2.52117
6320 12.64 504.192 -115.482 388.71 2.52096
6330 12.66 504.191 -125.294 378.898 2.52096
6340 12.68 504.192 -127.307 376.885 2.52096
6350 12.7 504.204 -123.659 380.544 2.52102
6360 12.72 504.187 -120.532 383.656 2.52094
6370 12.74 504.203 -107.926 396.278 2.52102
6380 12.76 504.185 -100.196 403.989 2.52093
6390 12.78 504.22 -96.3474 407.873 2.5211
6400 12.8 504.177 -102.721 401.456 2.52089
6410 12.82 504.216 -99.9295 404.286 2.52108
6420 12.84 504.198 -110.517 393.681 2.52099
6430 12.86 504.181 -124.191 379.99 2.52091
6440 12.88 504.208 -125.724 378.483 2.52104
6450 12.9 504.195 -130.671 373.524 2.52097
6460 12.92 504.182 -131.81 372.371 2.52091
6470 12.94 504.197 -118.92 385.277 2.52098
6480 12.96 504.196 -103.827 400.37 2.52098
6490 12.98 504.242 -98.9113 405.331 2.52121
6500 13 504.149 -116.842 387.306 2.52074
6510 13.02 504.193 -102.961 401.231 2.52096
6520 13.04 504.21 -97.7535 406.456 2.52105
6530 13.06 504.198 -111.446 392.752 2.52099
6540 13.08 504.194 -122.661 381.533 2.52097
6550 13.1 504.195 -130.049 374.145 2.52097
6560 13.12 504.189 -132.8 371.388 2.52094
6570 13.14 504.209 -129.919 374.29 2.52104
6580 13.16 504.179 -128.192 375.987 2.52089
6590 13.18 504.207 -114.838 389.369 2.52104
6600 13.2 504.209 -108.273 395.936 2.52105
6610 13.22 504.202 -114.338 389.864 2.52101
6620 13.24 504.187 -123.382 380.805 2.52093
6630 13.26 504.185 -123.7 380.485 2.52092
6640 13.28 504.221 -112.555 391.666 2.52111
6650 13.3 504.197 -110.273 393.924 2.52098
6660 13.32 504.205 -112.994 391.21 2.52102
6670 13.34 504.203 -121.856 382.348 2.52102
6680 13.36 504.181 -130.364 373.817 2.52091
6690 13.38 504.208 -127.108 377.1 2.52104
6700 13.4 504.184 -125.923 378.261 2.52092
6710 13.42 504.212 -121.019 383.193 2.52106
6720 13.44 504.197 -120.652 383.545 2.52099
6730 13.46 504.194 -117.826 386.367 2.52097
6740 13.48 504.212 -116.824 387.388 2.52106
6750 13.5 504.171 -119.362 384.81 2.52086
6760 13.52 504.245 -112.213 392.032 2.52122
6770 13.54 504.178 -122.996 381.182 2.52089
6780 13.56 504.194 -119.205 384.989 2.52097
6790 13.58 504.206 -111.779 392.426 2.52103
6800 13.6 504.193 -109.738 394.456 2.52097
6810 13.62 504.21 -106.31 397.9 2.52105
6820 13.64 504.194 -111.08 393.115 2.52097
6830 13.66 504.204 -115.515 388.689 2.52102
6840 13.68 504.196 -122.429 381.767 2.52098
6850 13.7 504.192 -127.942 376.25 2.52096
6860 13.72 504.189 -125.162 379.026 2.52094
6870 13.74 504.211 -116.12 388.091 2.52105
6880 13.76 504.192 -113.562 390.629 2.52096
6890 13.78 504.202 -106.786 397.416 2.52101
6900 13.8 504.218 -105.402 398.816 2.52109
6910 13.82 504.172 -114.407 389.765 2.52086
6920 13.84 504.208 -110.375 393.832 2.52104
6930 13.86 504.214 -111.525 392.688 2.52107
6940 13.88 504.172 -120.986 383.186 2.52086
6950 13.9 504.207 -115.083 389.123 2.52103
6960 13.92 504.203 -113.485 390.717 2.52101
6970 13.94 504.199 -118.397 385.802 2.52099
6980 13.96 504.181 -120.376 383.805 2.52091
6990 13.98 504.202 -108.775 395.427 2.52101
7000 14 504.207 -104.998 399.209 2.52103
7010 14.02 504.186 -106.643 397.543 2.52093
7020 14.04 504.206 -105.58 398.625 2.52103
7030 14.06 504.202 -105.905 398.297 2.52101
7040 14.08 504.159 -108.38 395.779 2.5208
7050 14.1 504.232 -103.208 401.024 2.52116
7060 14.12 504.191 -111.907 392.285 2.52096
7070 14.14 504.201 -117.778 386.424 2.52101
7080 14.16 504.187 -123.347 380.84 2.52094
7090 14.18 504.185 -118.76 385.425 2.52093
7100 14.2 504.223 -104.269 399.954 2.52111
7110 14.22 504.195 -108.887 395.308 2.52098
7120 14.24 504.185 -115.353 388.831 2.52092
7130 14.26 504.191 -108.943 395.247 2.52095
7140 14.28 504.215 -101.002 403.213 2.52108
7150 14.3 504.195 -103.736 400.459 2.52097
7160 14.32 504.196 -107.025 397.171 2.52098
7170 14.34 504.213 -112.186 392.027 2.52107
7180 14.36 504.183 -124.795 379.388 2.52092
7190 14.38 504.187 -126.345 377.841 2.52093
7200 14.4 504.201 -117.579 386.623 2.52101
7210 14.42 504.215 -113.752 390.463 2.52108
7220 14.44 504.173 -115.668 388.506 2.52087
7230 14.46 504.224 -105.571 398.653 2.52112
7240 14.48 504.207 -109.35 394.857 2.52103
7250 14.5 504.182 -118.36 385.823 2.52091
7260 14.52 504.186 -116.446 387.74 2.52093
7270 14.54 504.226 -106.406 397.82 2.52113
7280 14.56 504.187 -113.251 390.936 2.52094
7290 14.58 504.203 -119.841 384.362 2.52102
7300 14.6 504.185 -124.879 379.306 2.52092
7310 14.62 504.218 -123.8 380.418 2.52109
7320 14.64 504.178 -129.524 374.654 2.52089
7330 14.66 504.202 -123.689 380.512 2.52101
7340 14.68 504.196 -116.259 387.937 2.52098
7350 14.7 504.204 -110.149 394.055 2.52102
7360 14.72 504.193 -106.78 397.413 2.52096
7370 14.74 504.202 -101.281 402.921 2.52101
7380 14.76 504.197 -99.5639 404.634 2.52099
7390 14.78 504.209 -103.708 400.501 2.52105
7400 14.8 504.183 -114.391 389.791 2.52091
7410 14.82 504.206 -115.718 388.487 2.52103
7420 14.84 504.189 -118.671 385.518 2.52094
7430 14.86 504.192 -115.952 388.24 2.52096
7440 14.88 504.179 -103.211 400.968 2.5209
7450 14.9 504.241 -92.6606 411.58 2.5212
7460 14.92 504.18 -106.756 397.424 2.5209
7470 14.94 504.205 -111.741 392.464 2.52103
7480 14.96 504.175 -115.869 388.306 2.52088
7490 14.98 504.227 -110.241 393.986 2.52113
7500 15 504.186 -120.679 383.506 2.52093
7510 15.02 504.185 -124.193 379.992 2.52092
7520 15.04 504.194 -115.449 388.745 2.52097
7530 15.06 504.213 -102.893 401.32 2.52107
7540 15.08 504.219 -106.786 397.433 2.52109
7550 15.1 504.174 -123.406 380.768 2.52087
7560 15.12 504.196 -122.117 382.08 2.52098
7570 15.14 504.196 -117.3 386.896 2.52098
7580 15.16 504.195 -112.231 391.963 2.52097
7590 15.18 504.21 -104.782 399.428 2.52105
7600 15.2 504.202 -105.979 398.223 2.52101
7610 15.22 504.196 -112.02 392.176 2.52098
7620 15.24 504.193 -115.736 388.457 2.52096
7630 15.26 504.184 -113.067 391.117 2.52092
7640 15.28 504.207 -99.897 404.31 2.52104
7650 15.3 504.209 -96.8191 407.39 2.52105
7660 15.32 504.187 -103.661 400.526 2.52094
7670 15.34 504.218 -103.029 401.189 2.52109
7680 15.36 504.162 -112.844 391.318 2.52081
7690 15.38 504.24 -110.032 394.208 2.5212
7700 15.4 504.177 -118.136 386.04 2.52088
7710 15.42 504.178 -111.521 392.657 2.52089
7720 15.44 504.257 -97.1231 407.134 2.52128
7730 15.46 504.17 -111.932 392.238 2.52085
7740 15.48 504.2 -115.238 388.962 2.521
7750 15.5 504.204 -118.275 385.93 2.52102
7760 15.52 504.175 -123.714 380.461 2.52087
7770 15.54 504.214 -113.313 390.901 2.52107
7780 15.56 504.183 -114.207 389.976 2.52091
7790 15.58 504.198 -113.523 390.675 2.52099
7800 15.6 504.197 -109.337 394.86 2.52098
7810 15.62 504.209 -106.335 397.874 2.52104
7820 15.64 504.187 -108.968 395.219 2.52093
7830 15.66 504.213 -111.709 392.504 2.52106
7840 15.68 504.176 -118.851 385.325 2.52088
7850 15.7 504.203 -114.356 389.847 2.52101
7860 15.72 504.212 -115.089 389.123 2.52106
7870 15.74 504.194 -125.598 378.596 2.52097
7880 15.76 504.207 -136.514 367.694 2.52104
7890 15.78 504.172 -146.289 357.883 2.52086
7900 15.8 504.204 -139.473 364.731 2.52102
7910 15.82 504.194 -132.348 371.846 2.52097
7920 15.84 504.215 -126.961 377.254 2.52107
7930 15.86 504.179 -127.799 376.379 2.52089
7940 15.88 504.202 -118.507 385.695 2.52101
7950 15.9 504.221 -112.958 391.263 2.52111
7960 15.92 504.18 -124.219 379.961 2.5209
7970 15.94 504.199 -132.766 371.434 2.521
7980 15.96 504.188 -139.091 365.098 2.52094
7990 15.98 504.197 -137.23 366.967 2.52098
8000 16 504.198 -133.058 371.141 2.52099
8010 16.02 504.2 -127.653 376.547 2.521
8020 16.04 504.209 -126.741 377.468 2.52105
8030 16.06 504.192 -132.867 371.325 2.52096
8040 16.08 504.193 -134.617 369.577 2.52097
8050 16.1 504.181 -128.973 375.209 2.52091
8060 16.12 504.232 -115.933 388.299 2.52116
8070 16.14 504.188 -122.192 381.995 2.52094
8080 16.16 504.183 -122.451 381.732 2.52092
8090 16.18 504.192 -112.483 391.709 2.52096
8100 16.2 504.259 -97.6605 406.598 2.52129
8110 16.22 504.171 -118.244 385.927 2.52086
8120 16.24 504.174 -131.412 372.762 2.52087
8130 16.26 504.195 -123.724 380.471 2.52097
8140 16.28 504.192 -112.629 391.563 2.52096
8150 16.3 504.227 -104.474 399.752 2.52113
8160 16.32 504.193 -112.506 391.687 2.52097
8170 16.34 504.179 -123.669 380.51 2.5209
8180 16.36 504.189 -117.532 386.657 2.52094
8190 16.38 504.218 -116.964 387.255 2.52109
8200 16.4 504.161 -130.612 373.549 2.5208
8210 16.42 504.205 -117.215 386.989 2.52102
8220 16.44 504.228 -110.899 393.328 2.52114
8230 16.46 504.188 -124.12 380.068 2.52094
8240 16.48 504.192 -131.516 372.676 2.52096
8250 16.5 504.194 -132.257 371.937 2.52097
8260 16.52 504.196 -128.472 375.724 2.52098
8270 16.54 504.205 -122.669 381.536 2.52102
8280 16.56 504.2 -120.76 383.44 2.521
8290 16.58 504.202 -121.498 382.704 2.52101
8300 16.6 504.192 -124.452 379.74 2.52096
8310 16.62 504.199 -122.222 381.977 2.521
8320 16.64 504.204 -119.528 384.677 2.52102
8330 16.66 504.174 -128.535 375.638 2.52087
8340 16.68 504.161 -123.513 380.648 2.5208
8350 16.7 504.244 -95.1221 409.122 2.52122
8360 16.72 504.203 -96.466 407.737 2.52101
8370 16.74 504.19 -116.819 387.371 2.52095
8380 16.76 504.175 -131.352 372.823 2.52087
8390 16.78 504.188 -124.481 379.707 2.52094
8400 16.8 504.186 -115.003 389.184 2.52093
8410 16.82 504.242 -108.608 395.634 2.52121
8420 16.84 504.182 -123.09 381.092 2.52091
8430 16.86 504.189 -129.224 374.966 2.52095
8440 16.88 504.198 -125.228 378.97 2.52099
8450 16.9 504.204 -124.13 380.074 2.52102
8460 16.92 504.19 -125.838 378.352 2.52095
8470 16.94 504.199 -121.945 382.254 2.52099
8480 16.96 504.202 -119.3 384.901 2.52101
8490 16.98 504.205 -118.59 385.615 2.52103
8500 17 504.184 -120.626 383.558 2.52092
8510 17.02 504.212 -113.882 390.33 2.52106
8520 17.04 504.207 -117.109 387.098 2.52103
8530 17.06 504.194 -128.885 375.31 2.52097
8540 17.08 504.181 -134.029 370.152 2.5209
8550 17.1 504.191 -125.349 378.842 2.52095
8560 17.12 504.217 -106.801 397.415 2.52108
8570 17.14 504.194 -107.219 396.975 2.52097
8580 17.16 504.191 -112.179 392.012 2.52096
8590 17.18 504.202 -111.314 392.888 2.52101
8600 17.2 504.209 -114.627 389.582 2.52104
8610 17.22 504.192 -124.384 379.808 2.52096
8620 17.24 504.18 -127.328 376.852 2.5209
8630 17.26 504.213 -117.478 386.735 2.52106
8640 17.28 504.201 -116.014 388.187 2.521
8650 17.3 504.191 -117.73 386.461 2.52096
8660 17.32 504.197 -114.453 389.744 2.52099
8670 17.34 504.225 -110.955 393.27 2.52113
8680 17.36 504.181 -118.336 385.845 2.52091
8690 17.38 504.202 -122.315 381.887 2.52101
8700 17.4 504.18 -125.615 378.565 2.5209
8710 17.42 504.208 -118.256 385.952 2.52104
8720 17.44 504.201 -112.913 391.288 2.52101
8730 17.46 504.217 -114.498 389.719 2.52109
8740 17.48 504.179 -126.276 377.903 2.52089
8750 17.5 504.18 -123.958 380.222 2.5209
8760 17.52 504.26 -107.214 397.046 2.5213
8770 17.54 504.166 -117.425 386.741 2.52083
8780 17.56 504.187 -117.867 386.32 2.52093
8790 17.58 504.201 -109.894 394.307 2.521
8800 17.6 504.209 -104.808 399.401 2.52105
8810 17.62 504.195 -107.92 396.275 2.52098
8820 17.64 504.183 -110.017 394.165 2.52091
8830 17.66 504.214 -104.943 399.271 2.52107
8840 17.68 504.219 -111.279 392.94 2.5211
8850 17.7 504.167 -120.241 383.926 2.52083
8860 17.72 504.199 -120.319 383.88 2.52099
8870 17.74 504.188 -126.055 378.133 2.52094
8880 17.76 504.185 -121.318 382.867 2.52092
8890 17.78 504.195 -104.497 399.698 2.52097
8900 17.8 504.21 -92.846 411.364 2.52105
8910 17.82 504.225 -97.3811 406.844 2.52112
8920 17.84 504.182 -115.879 388.303 2.52091
8930 17.86 504.181 -122.029 382.152 2.52091
8940 17.88 504.192 -115.371 388.82 2.52096
8950 17.9 504.189 -102.535 401.654 2.52095
8960 17.92 504.246 -93.7893 410.457 2.52123
8970 17.94 504.184 -112.675 391.509 2.52092
8980 17.96 504.187 -126.051 378.136 2.52094
8990 17.98 504.188 -128.729 375.459 2.52094
9000 18 504.188 -120.351 383.836 2.52094
9010 18.02 504.206 -103.419 400.787 2.52103
9020 18.04 504.211 -93.4834 410.727 2.52105
9030 18.06 504.215 -100.899 403.315 2.52107
9040 18.08 504.179 -118.564 385.615 2.52089
9050 18.1 504.197 -122.05 382.147 2.52099
9060 18.12 504.193 -123.014 381.18 2.52097
9070 18.14 504.194 -120.492 383.702 2.52097
9080 18.16 504.202 -113.719 390.483 2.52101
9090 18.18 504.2 -108.425 395.775 2.521
9100 18.2 504.21 -108.733 395.477 2.52105
9110 18.22 504.186 -115.149 389.037 2.52093
9120 18.24 504.187 -112.088 392.099 2.52094
9130 18.26 504.225 -104.352 399.873 2.52112
9140 18.28 504.193 -111.848 392.345 2.52097
9150 18.3 504.193 -118.137 386.056 2.52096
9160 18.32 504.182 -117.677 386.506 2.52091
9170 18.34 504.205 -105.905 398.3 2.52103
9180 18.36 504.19 -100.467 403.723 2.52095
9190 18.38 504.219 -94.2062 410.013 2.5211
9200 18.4 504.21 -103.252 400.958 2.52105
9210 18.42 504.184 -121.234 382.95 2.52092
9220 18.44 504.193 -127.734 376.459 2.52096
9230 18.46 504.184 -126.552 377.633 2.52092
9240 18.48 504.175 -108.068 396.107 2.52088
9250 18.5 504.219 -91.6315 412.588 2.5211
9260 18.52 504.193 -100.528 403.665 2.52097
9270 18.54 504.173 -101.37 402.803 2.52086
9280 18.56 504.22 -91.4703 412.75 2.5211
9290 18.58 504.198 -96.8948 407.303 2.52099
9300 18.6 504.189 -108.611 395.578 2.52095
9310 18.62 504.19 -116.565 387.625 2.52095
9320 18.64 504.188 -115.352 388.836 2.52094
9330 18.66 504.205 -105.782 398.423 2.52103
9340 18.68 504.215 -103.512 400.704 2.52108
9350 18.7 504.176 -109.886 394.29 2.52088
9360 18.72 504.217 -103.221 400.996 2.52109
9370 18.74 504.192 -101.664 402.528 2.52096
9380 18.76 504.192 -97.5567 406.635 2.52096
9390 18.78 504.204 -100.894 403.309 2.52102
9400 18.8 504.173 -106.062 398.112 2.52087
9410 18.82 504.196 -97.5866 406.61 2.52098
9420 18.84 504.195 -90.2097 413.985 2.52097
9430 18.86 504.218 -85.0656 419.153 2.52109
9440 18.88 504.2 -96.9836 407.216 2.521
9450 18.9 504.176 -109.351 394.825 2.52088
9460 18.92 504.197 -104.903 399.294 2.52099
9470 18.94 504.206 -98.9418 405.265 2.52103
9480 18.96 504.191 -99.9875 404.204 2.52096
9490 18.98 504.18 -93.6585 410.522 2.5209
9500 19 504.244 -87.8592 416.385 2.52122
9510 19.02 504.16 -105.363 398.796 2.5208
9520 19.04 504.21 -98.9744 405.235 2.52105
9530 19.06 504.196 -97.9507 406.246 2.52098
9540 19.08 504.203 -101.04 403.163 2.52102
9550 19.1 504.19 -104.817 399.373 2.52095
9560 19.12 504.206 -104.43 399.777 2.52103
9570 19.14 504.169 -102.413 401.756 2.52084
9580 19.16 504.216 -88.3098 415.907 2.52108
9590 19.18 504.198 -89.5442 414.654 2.52099
9600 19.2 504.186 -95.071 409.115 2.52093
9610 19.22 504.209 -91.7343 412.475 2.52105
9620 19.24 504.197 -100.942 403.255 2.52098
9630 19.26 504.184 -113.117 391.066 2.52092
9640 19.28 504.202 -113.026 391.176 2.52101
9650 19.3 504.192 -113.435 390.756 2.52096
9660 19.32 504.199 -111.674 392.525 2.521
9670 19.34 504.172 -104.857 399.315 2.52086
9680 19.36 504.231 -87.4461 416.785 2.52116
9690 19.38 504.201 -88.348 415.853 2.52101
9700 19.4 504.204 -97.5996 406.605 2.52102
9710 19.42 504.192 -110.762 393.429 2.52096
9720 19.44 504.198 -120.064 384.134 2.52099
9730 19.46 504.194 -127.674 376.519 2.52097
9740 19.48 504.194 -129.8 374.394 2.52097
9750 19.5 504.196 -126.379 377.817 2.52098
9760 19.52 504.2 -119.051 385.149 2.521
9770 19.54 504.213 -113.797 390.416 2.52107
9780 19.56 504.192 -116.619 387.573 2.52096
9790 19.58 504.198 -114.855 389.342 2.52099
9800 19.6 504.211 -113.796 390.415 2.52106
9810 19.62 504.187 -118.934 385.253 2.52093
9820 19.64 504.185 -114.722 389.463 2.52092
9830 19.66 504.222 -104.08 400.143 2.52111
9840 19.68 504.178 -104.627 399.55 2.52089
9850 19.7 504.204 -98.8476 405.356 2.52102
9860 19.72 504.21 -103.893 400.317 2.52105
9870 19.74 504.187 -115.829 388.358 2.52093
9880 19.76 504.196 -121.166 383.03 2.52098
9890 19.78 504.185 -122.763 381.422 2.52093
9900 19.8 504.201 -113.932 390.27 2.52101
9910 19.82 504.179 -105.011 399.169 2.5209
9920 19.84 504.244 -95.5859 408.658 2.52122
9930 19.86 504.184 -112.326 391.858 2.52092
9940 19.88 504.185 -122.343 381.842 2.52092
9950 19.9 504.2 -122.184 382.016 2.521
9960 19.92 504.192 -120.852 383.34 2.52096
9970 19.94 504.176 -111.098 393.077 2.52088
9980 19.96 504.24 -92.5134 411.726 2.5212
9990 19.98 504.199 -103.789 400.41 2.521
10000 20 504.178 -120.751 383.427 2.52089
