x,y,value
0.000000000000,0.000000000000,0.000000000000
0.000000000000,0.046875000000,0.000000000000
0.000000000000,0.093750000000,0.000000000000
0.000000000000,0.140625000000,0.000000000000
0.000000000000,0.187500000000,0.000000000000
0.000000000000,0.234375000000,0.000000000000
0.000000000000,0.281250000000,0.000000000000
0.000000000000,0.328125000000,0.000000000000
0.000000000000,0.375000000000,0.000000000000
0.000000000000,0.421875000000,0.000000000000
0.000000000000,0.468750000000,0.000000000000
0.000000000000,0.515625000000,0.000000000000
0.000000000000,0.562500000000,0.000000000000
0.000000000000,0.609375000000,0.000000000000
0.000000000000,0.656250000000,0.000000000000
0.000000000000,0.703125000000,0.000000000000
0.000000000000,0.750000000000,0.000000000000
0.000000000000,0.796875000000,0.000000000000
0.000000000000,0.843750000000,0.000000000000
0.000000000000,0.890625000000,0.000000000000
0.000000000000,0.937500000000,0.000000000000
0.000000000000,0.984375000000,0.000000000000
0.000000000000,1.031250000000,0.000000000000
0.000000000000,1.078125000000,0.000000000000
0.000000000000,1.125000000000,0.000000000000
0.000000000000,1.171875000000,0.000000000000
0.000000000000,1.218750000000,0.000000000000
0.000000000000,1.265625000000,0.000000000000
0.000000000000,1.312500000000,0.000000000000
0.000000000000,1.359375000000,0.000000000000
0.000000000000,1.406250000000,0.000000000000
0.000000000000,1.453125000000,0.000000000000
0.000000000000,1.500000000000,0.000000000000
0.000000000000,1.546875000000,0.000000000000
0.000000000000,1.593750000000,0.000000000000
0.000000000000,1.640625000000,0.000000000000
0.000000000000,1.687500000000,0.000000000000
0.000000000000,1.734375000000,0.000000000000
0.000000000000,1.781250000000,0.000000000000
0.000000000000,1.828125000000,0.000000000000
0.000000000000,1.875000000000,0.000000000000
0.000000000000,1.921875000000,0.000000000000
0.000000000000,1.968750000000,0.000000000000
0.000000000000,2.015625000000,0.000000000000
0.000000000000,2.062500000000,0.000000000000
0.000000000000,2.109375000000,0.000000000000
0.000000000000,2.156250000000,0.000000000000
0.000000000000,2.203125000000,0.000000000000
0.000000000000,2.250000000000,0.000000000000
0.000000000000,2.296875000000,0.000000000000
0.000000000000,2.343750000000,0.000000000000
0.000000000000,2.390625000000,0.000000000000
0.000000000000,2.437500000000,0.000000000000
0.000000000000,2.484375000000,0.000000000000
0.000000000000,2.531250000000,0.000000000000
0.000000000000,2.578125000000,0.000000000000
0.000000000000,2.625000000000,0.000000000000
0.000000000000,2.671875000000,0.000000000000
0.000000000000,2.718750000000,0.000000000000
0.000000000000,2.765625000000,0.000000000000
0.000000000000,2.812500000000,0.000000000000
0.000000000000,2.859375000000,0.000000000000
0.000000000000,2.906250000000,0.000000000000
0.000000000000,2.953125000000,0.000000000000
0.000000000000,3.000000000000,0.000000000000
0.046875000000,0.000000000000,0.000000000000
0.046875000000,0.046875000000,0.000000008476
0.046875000000,0.093750000000,0.000000014617
0.046875000000,0.140625000000,0.000000020492
0.046875000000,0.187500000000,0.000000026028
0.046875000000,0.234375000000,0.000000031156
0.046875000000,0.281250000000,0.000000035813
0.046875000000,0.328125000000,0.000000039938
0.046875000000,0.375000000000,0.000000043481
0.046875000000,0.421875000000,0.000000046396
0.046875000000,0.468750000000,0.000000048644
0.046875000000,0.515625000000,0.000000050194
0.046875000000,0.562500000000,0.000000051022
0.046875000000,0.609375000000,0.000000051113
0.046875000000,0.656250000000,0.000000050460
0.046875000000,0.703125000000,0.000000049061
0.046875000000,0.750000000000,0.000000046926
0.046875000000,0.796875000000,0.000000044070
0.046875000000,0.843750000000,0.000000040517
0.046875000000,0.890625000000,0.000000036298
0.046875000000,0.937500000000,0.000000031451
0.046875000000,0.984375000000,0.000000026020
0.046875000000,1.031250000000,0.000000020055
0.046875000000,1.078125000000,0.000000013612
0.046875000000,1.125000000000,0.000000006752
0.046875000000,1.171875000000,-0.000000000460
0.046875000000,1.218750000000,-0.000000007956
0.046875000000,1.265625000000,-0.000000015663
0.046875000000,1.312500000000,-0.000000023509
0.046875000000,1.359375000000,-0.000000031417
0.046875000000,1.406250000000,-0.000000039312
0.046875000000,1.453125000000,-0.000000047119
0.046875000000,1.500000000000,-0.000000054762
0.046875000000,1.546875000000,-0.000000062168
0.046875000000,1.593750000000,-0.000000069265
0.046875000000,1.640625000000,-0.000000075986
0.046875000000,1.687500000000,-0.000000082265
0.046875000000,1.734375000000,-0.000000088043
0.046875000000,1.781250000000,-0.000000093262
0.046875000000,1.828125000000,-0.000000097872
0.046875000000,1.875000000000,-0.000000101829
