i,j,x,y,u_num,u_exact,error
0,0,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
0,1,0.000000000000,0.046875000000,0.000000000000,0.000000000000,0.000000000000
0,2,0.000000000000,0.093750000000,0.000000000000,0.000000000000,0.000000000000
0,3,0.000000000000,0.140625000000,0.000000000000,0.000000000000,0.000000000000
0,4,0.000000000000,0.187500000000,0.000000000000,0.000000000000,0.000000000000
0,5,0.000000000000,0.234375000000,0.000000000000,0.000000000000,0.000000000000
0,6,0.000000000000,0.281250000000,0.000000000000,0.000000000000,0.000000000000
0,7,0.000000000000,0.328125000000,0.000000000000,0.000000000000,0.000000000000
0,8,0.000000000000,0.375000000000,0.000000000000,0.000000000000,0.000000000000
0,9,0.000000000000,0.421875000000,0.000000000000,0.000000000000,0.000000000000
0,10,0.000000000000,0.468750000000,0.000000000000,0.000000000000,0.000000000000
0,11,0.000000000000,0.515625000000,0.000000000000,0.000000000000,0.000000000000
0,12,0.000000000000,0.562500000000,0.000000000000,0.000000000000,0.000000000000
0,13,0.000000000000,0.609375000000,0.000000000000,0.000000000000,0.000000000000
0,14,0.000000000000,0.656250000000,0.000000000000,0.000000000000,0.000000000000
0,15,0.000000000000,0.703125000000,0.000000000000,0.000000000000,0.000000000000
0,16,0.000000000000,0.750000000000,0.000000000000,0.000000000000,0.000000000000
0,17,0.000000000000,0.796875000000,0.000000000000,0.000000000000,0.000000000000
0,18,0.000000000000,0.843750000000,0.000000000000,0.000000000000,0.000000000000
0,19,0.000000000000,0.890625000000,0.000000000000,0.000000000000,0.000000000000
0,20,0.000000000000,0.937500000000,0.000000000000,0.000000000000,0.000000000000
0,21,0.000000000000,0.984375000000,0.000000000000,0.000000000000,0.000000000000
0,22,0.000000000000,1.031250000000,0.000000000000,-0.000000000000,0.000000000000
0,23,0.000000000000,1.078125000000,0.000000000000,-0.000000000000,0.000000000000
0,24,0.000000000000,1.125000000000,0.000000000000,-0.000000000000,0.000000000000
0,25,0.000000000000,1.171875000000,0.000000000000,-0.000000000000,0.000000000000
0,26,0.000000000000,1.218750000000,0.000000000000,-0.000000000000,0.000000000000
0,27,0.000000000000,1.265625000000,0.000000000000,-0.000000000000,0.000000000000
0,28,0.000000000000,1.312500000000,0.000000000000,-0.000000000000,0.000000000000
0,29,0.000000000000,1.359375000000,0.000000000000,-0.000000000000,0.000000000000
