iter,max_change,S,max_abs_res,rms_res
59,0.0061233,-20.9842,5.57105,2.77013
60,0.00599517,-21.0624,5.45346,2.71123
61,0.00586957,-21.1374,5.33822,2.65358
62,0.00574645,-21.2095,5.2253,2.59716
63,0.00562578,-21.2787,5.11465,2.54193
64,0.0055075,-21.3452,5.00621,2.48787
65,0.00539157,-21.4091,4.89996,2.43496
66,0.00527795,-21.4705,4.79585,2.38317
67,0.00516659,-21.5295,4.69384,2.33248
68,0.00505745,-21.5861,4.59389,2.28286
69,0.0049505,-21.6406,4.49596,2.2343
70,0.00484568,-21.6929,4.40001,2.18676
71,0.00474296,-21.7432,4.306,2.14024
72,0.00464231,-21.7915,4.2139,2.0947
73,0.00454367,-21.8379,4.12367,2.05013
74,0.00444702,-21.8825,4.03527,2.0065
75,0.00435231,-21.9254,3.94867,1.9638
76,0.00425951,-21.9667,3.86383,1.92201
77,0.00416858,-22.0063,3.78073,1.8811
78,0.0040795,-22.0444,3.69932,1.84106
79,0.00399221,-22.081,3.61957,1.80187
80,0.00390669,-22.1162,3.54146,1.76352
81,0.00382291,-22.1501,3.46495,1.72598
82,0.00374083,-22.1827,3.39,1.68923
83,0.00366042,-22.214,3.3166,1.65327
84,0.00358165,-22.2441,3.2447,1.61807
85,0.00350448,-22.2731,3.17429,1.58362
86,0.00342889,-22.3009,3.10532,1.5499
87,0.00335484,-22.3278,3.03778,1.5169
88,0.00328231,-22.3535,2.97163,1.4846
89,0.00321127,-22.3783,2.90685,1.45298
90,0.00314168,-22.4022,2.84341,1.42204
91,0.00307352,-22.4252,2.78129,1.39175
92,0.00300677,-22.4473,2.72045,1.36211
93,0.00294139,-22.4685,2.66088,1.3331
94,0.00287736,-22.489,2.60255,1.30471
95,0.00281464,-22.5087,2.54543,1.27692
96,0.00275323,-22.5277,2.4895,1.24972
97,0.00269309,-22.5459,2.43474,1.2231
98,0.00263419,-22.5635,2.38112,1.19705
99,0.00257651,-22.5804,2.32862,1.17155
100,0.00252004,-22.5967,2.27723,1.14659
101,0.00246473,-22.6124,2.22691,1.12217
102,0.00241058,-22.6275,2.17764,1.09826
103,0.00235756,-22.6421,2.12941,1.07487
104,0.00230564,-22.6561,2.0822,1.05197
105,0.00225481,-22.6696,2.03704,1.02956
106,0.00220504,-22.6826,1.99373,1.00763
107,0.00215631,-22.6952,1.95134,0.986161
108,0.00210861,-22.7072,1.90983,0.965152
109,0.0020619,-22.7189,1.86921,0.944591
110,0.00201718,-22.7301,1.82943,0.924467
111,0.00197435,-22.7409,1.7905,0.904773
112,0.00193276,-22.7513,1.75238,0.885498
113,0.00189204,-22.7614,1.71507,0.866634
114,0.00185216,-22.7711,1.67855,0.848171
115,0.00181312,-22.7804,1.6428,0.830103
116,0.0017749,-22.7894,1.6078,0.812419
117,0.00173747,-22.7981,1.57354,0.795113
118,0.00170082,-22.8065,1.54,0.778175
119,0.00166494,-22.8146,1.50717,0.761599
120,0.00162981,-22.8224,1.47503,0.745376
121,0.00159542,-22.8299,1.44358,0.729499
122,0.00156174,-22.8371,1.41278,0.713961
123,0.00152877,-22.8441,1.38264,0.698754
124,0.00149648,-22.8509,1.35393,0.683871
125,0.00146488,-22.8574,1.32646,0.669306
126,0.00143393,-22.8637,1.29956,0.655052
127,0.0014037,-22.8698,1.27323,0.641102
128,0.00137514,-22.8757,1.24746,0.62745
129,0.00134718,-22.8813,1.22222,0.614089
130,0.0013198,-22.8868,1.19751,0.601013
131,0.00129301,-22.8921,1.17332,0.588216
132,0.00126678,-22.8972,1.14964,0.575692
133,0.0012411,-22.9021,1.12645,0.563436
134,0.00121596,-22.9069,1.10375,0.551442
135,0.00119135,-22.9115,1.08152,0.539703
136,0.00116726,-22.916,1.05975,0.528215
137,0.00114367,-22.9203,1.03844,0.516973
138,0.00112057,-22.9244,1.01758,0.505971
139,0.00109796,-22.9284,0.997145,0.495203
140,0.00107583,-22.9323,0.977137,0.484666
141,0.00105415,-22.9361,0.957546,0.474354
142,0.00103293,-22.9397,0.938362,0.464262
143,0.00101215,-22.9432,0.919577,0.454385
144,0.000991807,-22.9466,0.901181,0.44472
145,0.000971886,-22.9499,0.883167,0.435261
146,0.00095238,-22.9531,0.865526,0.426004
147,0.000933281,-22.9561,0.84825,0.416946
148,0.000914579,-22.9591,0.831332,0.40808
149,0.000896265,-22.962,0.814763,0.399404
150,0.000878332,-22.9648,0.798537,0.390914
151,0.000860771,-22.9675,0.782646,0.382605
152,0.000843574,-22.9701,0.767083,0.374474
153,0.000826734,-22.9726,0.75184,0.366516
154,0.000810242,-22.9751,0.736912,0.358729
155,0.000794092,-22.9774,0.722291,0.351108
156,0.000778275,-22.9797,0.707971,0.34365
157,0.000762785,-22.982,0.693945,0.336352
158,0.000747616,-22.9841,0.680207,0.329209
159,0.000732759,-22.9862,0.666751,0.32222
160,0.000718208,-22.9882,0.653571,0.31538
161,0.000703957,-22.9902,0.640662,0.308686
162,0.00069,-22.9921,0.628017,0.302135
163,0.000676352,-22.9939,0.61563,0.295724
164,0.000663022,-22.9957,0.603497,0.289451
165,0.00064997,-22.9974,0.591612,0.283311
166,0.000637237,-22.9991,0.57997,0.277303
167,0.000624762,-23.0007,0.568566,0.271424
168,0.000612541,-23.0023,0.557394,0.26567
169,0.000600567,-23.0038,0.546449,0.260039
170,0.000588836,-23.0053,0.535728,0.254529
171,0.000577343,-23.0068,0.525225,0.249137
172,0.000566082,-23.0082,0.514935,0.243859
173,0.000555049,-23.0095,0.504855,0.238695
174,0.00054424,-23.0108,0.494979,0.233642
175,0.000533648,-23.0121,0.485304,0.228696
176,0.00052327,-23.0133,0.475825,0.223856
177,0.000513102,-23.0145,0.466538,0.21912
178,0.000503139,-23.0157,0.457439,0.214485
179,0.000493376,-23.0168,0.448524,0.209949
180,0.00048381,-23.0179,0.43979,0.20551
181,0.000474436,-23.019,0.431232,0.201167
182,0.000465251,-23.0201,0.422847,0.196916
183,0.00045625,-23.0211,0.414631,0.192756
184,0.00044743,-23.022,0.406581,0.188685
185,0.000438787,-23.023,0.398693,0.184701
186,0.000430317,-23.0239,0.390963,0.180802
187,0.000422017,-23.0248,0.38339,0.176987
188,0.000413883,-23.0257,0.375968,0.173253
189,0.000405911,-23.0265,0.368696,0.169599
190,0.0003981,-23.0274,0.36157,0.166024
191,0.000390444,-23.0282,0.354587,0.162525
192,0.000382941,-23.0289,0.347744,0.1591
193,0.000375587,-23.0297,0.341038,0.155749
194,0.000368381,-23.0304,0.334466,0.15247
195,0.000361317,-23.0311,0.328026,0.14926
196,0.000354395,-23.0318,0.321714,0.14612
197,0.00034761,-23.0325,0.315529,0.143046
198,0.00034096,-23.0332,0.309467,0.140038
199,0.000334442,-23.0338,0.303526,0.137095
200,0.000328054,-23.0344,0.297704,0.134214
201,0.000321792,-23.0351,0.291997,0.131395
202,0.000315655,-23.0356,0.286404,0.128636
203,0.000309639,-23.0362,0.280923,0.125936
204,0.000303742,-23.0368,0.27555,0.123294
205,0.000297962,-23.0373,0.270284,0.120709
206,0.000292296,-23.0378,0.265123,0.118178
207,0.000286742,-23.0384,0.260064,0.115702
208,0.000281297,-23.0389,0.255106,0.113278
209,0.000275961,-23.0394,0.250245,0.110907
210,0.000270729,-23.0398,0.245481,0.108586
211,0.0002656,-23.0403,0.240812,0.106314
212,0.000260573,-23.0407,0.236234,0.104091
213,0.000255644,-23.0412,0.231747,0.101916
214,0.000250812,-23.0416,0.227349,0.0997866
215,0.000246075,-23.042,0.223037,0.097703
216,0.000241432,-23.0424,0.21881,0.0956639
217,0.000236879,-23.0428,0.214667,0.0936683
218,0.000232415,-23.0432,0.210605,0.0917153
219,0.000228039,-23.0436,0.206623,0.0898039
220,0.000223749,-23.0439,0.202719,0.0879333
221,0.000219543,-23.0443,0.198892,0.0861027
222,0.000215419,-23.0446,0.195141,0.084311
223,0.000211375,-23.045,0.191462,0.0825576
224,0.00020741,-23.0453,0.187856,0.0808415
225,0.000203523,-23.0456,0.184321,0.0791621
226,0.000199712,-23.0459,0.180855,0.0775184
227,0.000195974,-23.0463,0.177456,0.0759097
228,0.00019231,-23.0465,0.174124,0.0743353
229,0.000188717,-23.0468,0.170857,0.0727945
230,0.000185193,-23.0471,0.167654,0.0712864
231,0.000181739,-23.0474,0.164514,0.0698105
232,0.000178351,-23.0477,0.161434,0.068366
233,0.000175029,-23.0479,0.158415,0.0669522
234,0.000171771,-23.0482,0.155454,0.0655685
235,0.000168577,-23.0484,0.152551,0.0642143
236,0.000165444,-23.0487,0.149704,0.0628889
237,0.000162372,-23.0489,0.146913,0.0615916
238,0.000159359,-23.0491,0.144176,0.0603219
239,0.000156405,-23.0494,0.141492,0.0590792
240,0.000153507,-23.0496,0.13886,0.0578629
241,0.000150666,-23.0498,0.136279,0.0566725
242,0.000147879,-23.05,0.133748,0.0555073
243,0.000145146,-23.0502,0.131265,0.0543669
244,0.000142465,-23.0504,0.128831,0.0532506
245,0.000139836,-23.0506,0.126444,0.0521581
246,0.000137258,-23.0508,0.124103,0.0510887
247,0.000134729,-23.051,0.121807,0.0500421
248,0.000132249,-23.0512,0.119555,0.0490176
249,0.000129816,-23.0513,0.117347,0.0480148
250,0.00012743,-23.0515,0.115181,0.0470333
251,0.00012509,-23.0517,0.113057,0.0460725
252,0.000122794,-23.0518,0.110974,0.0451321
253,0.000120543,-23.052,0.10893,0.0442116
254,0.000118334,-23.0521,0.106926,0.0433106
255,0.000116167,-23.0523,0.10496,0.0424287
256,0.000114042,-23.0524,0.103032,0.0415654
257,0.000111958,-23.0526,0.101141,0.0407203
258,0.000109913,-23.0527,0.0992864,0.0398931
259,0.000107907,-23.0529,0.0974669,0.0390834
260,0.000105939,-23.053,0.0956822,0.0382908
261,0.000104009,-23.0531,0.0939316,0.0375149
262,0.000102116,-23.0533,0.0922144,0.0367554
263,0.000100258,-23.0534,0.0905299,0.0360119
264,9.84356e-05,-23.0535,0.0888776,0.035284
265,9.66477e-05,-23.0536,0.0872566,0.0345715
266,9.48938e-05,-23.0537,0.0856665,0.033874
267,9.31731e-05,-23.0539,0.0841067,0.0331912
268,9.14849e-05,-23.054,0.0825765,0.0325228
269,8.98286e-05,-23.0541,0.0810753,0.0318684
270,8.82037e-05,-23.0542,0.0796026,0.0312278
271,8.66094e-05,-23.0543,0.0781578,0.0306007
272,8.50452e-05,-23.0544,0.0767404,0.0299867
273,8.35105e-05,-23.0545,0.0753498,0.0293856
274,8.20048e-05,-23.0546,0.0739855,0.0287971
275,8.05273e-05,-23.0547,0.072647,0.028221
276,7.90777e-05,-23.0548,0.0713364,0.027657
277,7.76553e-05,-23.0549,0.0700538,0.0271047
278,7.62596e-05,-23.0549,0.0687954,0.0265641
279,7.48902e-05,-23.055,0.0675605,0.0260347
280,7.35464e-05,-23.0551,0.0663489,0.0255164
281,7.22278e-05,-23.0552,0.0651628,0.025009
282,7.09339e-05,-23.0553,0.0640013,0.0245122
283,6.96642e-05,-23.0553,0.0628616,0.0240257
284,6.84183e-05,-23.0554,0.061743,0.0235494
285,6.71957e-05,-23.0555,0.0606453,0.0230831
286,6.59958e-05,-23.0556,0.0595679,0.0226264
287,6.48184e-05,-23.0556,0.0585106,0.0221793
288,6.3663e-05,-23.0557,0.0574729,0.0217415
289,6.2529e-05,-23.0558,0.0564544,0.0213128
290,6.14162e-05,-23.0558,0.0554548,0.020893
291,6.03241e-05,-23.0559,0.0544737,0.0204819
292,5.92523e-05,-23.056,0.0535108,0.0200794
293,5.82004e-05,-23.056,0.0525657,0.0196852
294,5.7168e-05,-23.0561,0.051638,0.0192992
295,5.61548e-05,-23.0561,0.0507275,0.0189212
296,5.51604e-05,-23.0562,0.0498337,0.0185511
297,5.41844e-05,-23.0563,0.0489565,0.0181886
298,5.32264e-05,-23.0563,0.0480954,0.0178336
299,5.22862e-05,-23.0564,0.0472501,0.0174859
300,5.13634e-05,-23.0564,0.0464204,0.0171454
301,5.04576e-05,-23.0565,0.045606,0.016812
302,4.95685e-05,-23.0565,0.0448065,0.0164854
303,4.86958e-05,-23.0566,0.0440217,0.0161655
304,4.78392e-05,-23.0566,0.0432513,0.0158523
305,4.69983e-05,-23.0567,0.0424949,0.0155455
306,4.6173e-05,-23.0567,0.0417525,0.015245
307,4.53628e-05,-23.0568,0.0410236,0.0149506
308,4.45675e-05,-23.0568,0.0403081,0.0146623
309,4.37868e-05,-23.0568,0.0396056,0.01438
310,4.30204e-05,-23.0569,0.038916,0.0141034
311,4.2268e-05,-23.0569,0.0382389,0.0138324
312,4.15295e-05,-23.057,0.0375742,0.0135671
313,4.08045e-05,-23.057,0.0369215,0.0133071
314,4.00927e-05,-23.057,0.0362808,0.0130525
315,3.93939e-05,-23.0571,0.0356517,0.012803
316,3.87079e-05,-23.0571,0.0350341,0.0125586
317,3.80344e-05,-23.0571,0.0344276,0.0123193
318,3.73732e-05,-23.0572,0.0338322,0.0120847
319,3.6724e-05,-23.0572,0.0332476,0.011855
320,3.60867e-05,-23.0572,0.0326735,0.0116299
321,3.54609e-05,-23.0573,0.0321099,0.0114094
322,3.48465e-05,-23.0573,0.0315564,0.0111934
323,3.42433e-05,-23.0573,0.031013,0.0109817
324,3.3651e-05,-23.0574,0.0304793,0.0107743
325,3.30695e-05,-23.0574,0.0299553,0.0105711
326,3.24985e-05,-23.0574,0.0294408,0.0103721
327,3.19379e-05,-23.0575,0.0289355,0.010177
328,3.13873e-05,-23.0575,0.0284393,0.00998586
329,3.08468e-05,-23.0575,0.0279521,0.00979857
330,3.0316e-05,-23.0575,0.0274736,0.00961506
331,2.97948e-05,-23.0576,0.0270037,0.00943523
332,2.9283e-05,-23.0576,0.0265422,0.00925901
333,2.87804e-05,-23.0576,0.0260891,0.00908632
334,2.82869e-05,-23.0576,0.025644,0.00891709
335,2.78022e-05,-23.0577,0.0252069,0.00875125
336,2.73263e-05,-23.0577,0.0247777,0.00858872
337,2.68589e-05,-23.0577,0.0243561,0.00842944
338,2.63999e-05,-23.0577,0.023942,0.00827334
339,2.59492e-05,-23.0577,0.0235353,0.00812034
340,2.55065e-05,-23.0578,0.0231359,0.00797039
341,2.50718e-05,-23.0578,0.0227437,0.00782342
342,2.46448e-05,-23.0578,0.0223584,0.00767937
343,2.42255e-05,-23.0578,0.0219799,0.00753817
344,2.38136e-05,-23.0578,0.0216082,0.00739977
345,2.34092e-05,-23.0579,0.0212431,0.00726411
346,2.30119e-05,-23.0579,0.0208845,0.00713113
347,2.26217e-05,-23.0579,0.0205322,0.00700077
348,2.22385e-05,-23.0579,0.0201862,0.00687299
349,2.18621e-05,-23.0579,0.0198463,0.00674772
350,2.14924e-05,-23.0579,0.0195124,0.00662491
351,2.11292e-05,-23.058,0.0191845,0.00650452
352,2.07725e-05,-23.058,0.0188623,0.00638649
353,2.04222e-05,-23.058,0.0185458,0.00627077
354,2.0078e-05,-23.058,0.0182349,0.00615731
355,1.974e-05,-23.058,0.0179295,0.00604607
356,1.94079e-05,-23.058,0.0176295,0.00593701
357,1.90817e-05,-23.058,0.0173348,0.00583007
358,1.87613e-05,-23.0581,0.0170452,0.00572521
359,1.84465e-05,-23.0581,0.0167607,0.00562239
360,1.81373e-05,-23.0581,0.0164812,0.00552157
361,1.78336e-05,-23.0581,0.0162067,0.0054227
362,1.75351e-05,-23.0581,0.0159369,0.00532575
363,1.7242e-05,-23.0581,0.0156719,0.00523067
364,1.6954e-05,-23.0581,0.0154115,0.00513743
365,1.6671e-05,-23.0581,0.0151556,0.00504599
366,1.63931e-05,-23.0582,0.0149042,0.00495631
367,1.612e-05,-23.0582,0.0146573,0.00486836
368,1.58517e-05,-23.0582,0.0144146,0.00478209
369,1.55881e-05,-23.0582,0.0141762,0.00469748
370,1.53291e-05,-23.0582,0.0139419,0.0046145
371,1.50746e-05,-23.0582,0.0137117,0.0045331
372,1.48246e-05,-23.0582,0.0134855,0.00445325
373,1.4579e-05,-23.0582,0.0132632,0.00437493
374,1.43376e-05,-23.0582,0.0130448,0.0042981
375,1.41005e-05,-23.0582,0.0128302,0.00422274
376,1.38675e-05,-23.0583,0.0126193,0.0041488
377,1.36385e-05,-23.0583,0.012412,0.00407627
378,1.34135e-05,-23.0583,0.0122083,0.00400512
379,1.31926e-05,-23.0583,0.0120082,0.00393531
380,1.29765e-05,-23.0583,0.0118115,0.00386682
381,1.27642e-05,-23.0583,0.0116182,0.00379962
382,1.25555e-05,-23.0583,0.0114283,0.00373369
383,1.23504e-05,-23.0583,0.0112416,0.003669
384,1.21489e-05,-23.0583,0.0110582,0.00360552
385,1.19512e-05,-23.0583,0.0108779,0.00354323
386,1.17575e-05,-23.0583,0.0107007,0.00348212
387,1.15672e-05,-23.0583,0.0105265,0.00342214
388,1.13801e-05,-23.0583,0.0103553,0.00336329
389,1.11962e-05,-23.0584,0.0101871,0.00330553
390,1.10154e-05,-23.0584,0.0100218,0.00324885
391,1.08377e-05,-23.0584,0.00985926,0.00319323
392,1.06631e-05,-23.0584,0.00969953,0.00313863
393,1.04914e-05,-23.0584,0.00954252,0.00308505
394,1.03226e-05,-23.0584,0.00938821,0.00303246
395,1.01567e-05,-23.0584,0.00923652,0.00298085
396,9.99367e-06,-23.0584,0.00908742,0.00293019
397,9.83336e-06,-23.0584,0.00894087,0.00288046
398,9.67576e-06,-23.0584,0.00879681,0.00283164
399,9.52083e-06,-23.0584,0.0086552,0.00278373
400,9.36852e-06,-23.0584,0.008516,0.00273669
401,9.21879e-06,-23.0584,0.00837916,0.00269052
402,9.07159e-06,-23.0584,0.00824464,0.00264519
403,8.92687e-06,-23.0584,0.00811241,0.00260069
404,8.78459e-06,-23.0584,0.00798242,0.002557
405,8.6447e-06,-23.0584,0.00785462,0.00251411
406,8.50718e-06,-23.0584,0.00772899,0.002472
407,8.37196e-06,-23.0585,0.00760549,0.00243065
408,8.23902e-06,-23.0585,0.00748406,0.00239006
409,8.10831e-06,-23.0585,0.00736469,0.0023502
410,7.97979e-06,-23.0585,0.00724733,0.00231106
411,7.85343e-06,-23.0585,0.00713195,0.00227262
412,7.72918e-06,-23.0585,0.00701851,0.00223489
413,7.60702e-06,-23.0585,0.00690698,0.00219783
414,7.48689e-06,-23.0585,0.00679732,0.00216143
415,7.36878e-06,-23.0585,0.0066895,0.00212569
416,7.25263e-06,-23.0585,0.00658349,0.00209059
417,7.13842e-06,-23.0585,0.00647926,0.00205612
418,7.02612e-06,-23.0585,0.00637677,0.00202227
419,6.91568e-06,-23.0585,0.006276,0.00198902
420,6.80709e-06,-23.0585,0.00617691,0.00195636
421,6.70029e-06,-23.0585,0.00607948,0.00192429
422,6.59528e-06,-23.0585,0.00598368,0.00189278
423,6.492e-06,-23.0585,0.00588947,0.00186184
424,6.39044e-06,-23.0585,0.00579683,0.00183144
425,6.29056e-06,-23.0585,0.00570574,0.00180158
426,6.19233e-06,-23.0585,0.00561616,0.00177225
427,6.09573e-06,-23.0585,0.00552807,0.00174343
428,6.00072e-06,-23.0585,0.00544144,0.00171513
429,5.90729e-06,-23.0585,0.00535625,0.00168732
430,5.81539e-06,-23.0585,0.00527247,0.00166
431,5.72501e-06,-23.0585,0.00519008,0.00163316
432,5.63612e-06,-23.0585,0.00510906,0.00160679
433,5.54869e-06,-23.0585,0.00502937,0.00158088
434,5.4627e-06,-23.0585,0.004951,0.00155543
435,5.37812e-06,-23.0585,0.00487393,0.00153042
436,5.29492e-06,-23.0585,0.00479812,0.00150584
437,5.2131e-06,-23.0585,0.00472357,0.00148169
438,5.13261e-06,-23.0585,0.00465024,0.00145797
439,5.05344e-06,-23.0585,0.00457812,0.00143465
440,4.97557e-06,-23.0585,0.00450718,0.00141174
441,4.89897e-06,-23.0586,0.00443741,0.00138922
442,4.82362e-06,-23.0586,0.00436879,0.0013671
443,4.7495e-06,-23.0586,0.00430129,0.00134535
444,4.67659e-06,-23.0586,0.00423489,0.00132398
445,4.60486e-06,-23.0586,0.00416959,0.00130298
446,4.5343e-06,-23.0586,0.00410535,0.00128234
447,4.46489e-06,-23.0586,0.00404216,0.00126205
448,4.39661e-06,-23.0586,0.00398,0.00124211
449,4.32944e-06,-23.0586,0.00391886,0.00122252
450,4.26335e-06,-23.0586,0.00385871,0.00120325
451,4.19834e-06,-23.0586,0.00379954,0.00118432
452,4.13438e-06,-23.0586,0.00374134,0.00116571
453,4.07145e-06,-23.0586,0.00368408,0.00114742
454,4.00954e-06,-23.0586,0.00362775,0.00112943
455,3.94863e-06,-23.0586,0.00357233,0.00111176
456,3.8887e-06,-23.0586,0.00351782,0.00109438
457,3.82974e-06,-23.0586,0.00346419,0.0010773
458,3.77173e-06,-23.0586,0.00341142,0.0010605
459,3.71465e-06,-23.0586,0.00335951,0.00104399
460,3.65849e-06,-23.0586,0.00330844,0.00102776
461,3.60323e-06,-23.0586,0.00325819,0.0010118
462,3.54886e-06,-23.0586,0.00320875,0.000996114
463,3.49536e-06,-23.0586,0.00316011,0.000980689
464,3.44272e-06,-23.0586,0.00311225,0.000965523
465,3.39092e-06,-23.0586,0.00306517,0.000950611
466,3.33995e-06,-23.0586,0.00301884,0.000935949
467,3.28979e-06,-23.0586,0.00297325,0.000921532
468,3.24044e-06,-23.0586,0.0029284,0.000907357
469,3.19187e-06,-23.0586,0.00288426,0.000893417
470,3.14408e-06,-23.0586,0.00284109,0.00087971
471,3.09704e-06,-23.0586,0.00279861,0.000866232
472,3.05076e-06,-23.0586,0.00275681,0.000852977
473,3.00521e-06,-23.0586,0.00271567,0.000839943
474,2.96038e-06,-23.0586,0.00267519,0.000827125
475,2.91627e-06,-23.0586,0.00263535,0.000814519
476,2.87286e-06,-23.0586,0.00259613,0.000802122
477,2.83013e-06,-23.0586,0.00255764,0.00078993
478,2.78808e-06,-23.0586,0.00251989,0.000777939
479,2.74669e-06,-23.0586,0.00248273,0.000766145
480,2.70596e-06,-23.0586,0.00244616,0.000754547
481,2.66587e-06,-23.0586,0.00241016,0.000743138
482,2.62642e-06,-23.0586,0.00237473,0.000731918
483,2.58758e-06,-23.0586,0.00233985,0.000720881
484,2.54936e-06,-23.0586,0.00230552,0.000710026
485,2.51174e-06,-23.0586,0.00227172,0.000699348
486,2.47471e-06,-23.0586,0.00223845,0.000688845
487,2.43826e-06,-23.0586,0.0022057,0.000678514
488,2.40238e-06,-23.0586,0.00217346,0.000668351
489,2.36707e-06,-23.0586,0.00214173,0.000658354
490,2.33231e-06,-23.0586,0.00211048,0.00064852
491,2.29809e-06,-23.0586,0.00207973,0.000638846
492,2.26441e-06,-23.0586,0.00204945,0.000629329
493,2.23125e-06,-23.0586,0.00201964,0.000619966
494,2.19861e-06,-23.0586,0.00199029,0.000610755
495,2.16648e-06,-23.0586,0.0019614,0.000601694
496,2.13485e-06,-23.0586,0.00193296,0.000592779
497,2.10371e-06,-23.0586,0.00190495,0.000584008
498,2.07306e-06,-23.0586,0.00187738,0.000575378
499,2.04288e-06,-23.0586,0.00185024,0.000566888
500,2.01317e-06,-23.0586,0.00182351,0.000558535
501,1.98393e-06,-23.0586,0.0017972,0.000550316
502,1.95513e-06,-23.0586,0.00177129,0.000542229
503,1.92678e-06,-23.0586,0.00174578,0.000534272
504,1.89887e-06,-23.0586,0.00172066,0.000526442
505,1.87139e-06,-23.0586,0.00169592,0.000518738
506,1.84434e-06,-23.0586,0.00167157,0.000511157
507,1.8177e-06,-23.0586,0.00164759,0.000503698
508,1.79148e-06,-23.0586,0.00162398,0.000496357
509,1.76565e-06,-23.0586,0.00160073,0.000489134
510,1.74023e-06,-23.0586,0.00157783,0.000482026
511,1.71519e-06,-23.0586,0.00155528,0.000475031
512,1.69054e-06,-23.0586,0.00153308,0.000468147
513,1.66627e-06,-23.0586,0.00151122,0.000461373
514,1.64237e-06,-23.0586,0.00148969,0.000454706
515,1.61884e-06,-23.0586,0.00146849,0.000448145
516,1.59566e-06,-23.0586,0.00144761,0.000441687
517,1.57285e-06,-23.0586,0.00142704,0.000435332
518,1.55037e-06,-23.0586,0.00140679,0.000429077
519,1.52825e-06,-23.0586,0.00138685,0.000422921
520,1.50646e-06,-23.0586,0.00136721,0.000416863
521,1.485e-06,-23.0586,0.00134786,0.000410899
522,1.46387e-06,-23.0586,0.00132881,0.000405029
523,1.44306e-06,-23.0586,0.00131005,0.000399252
524,1.42256e-06,-23.0586,0.00129157,0.000393566
525,1.40238e-06,-23.0586,0.00127337,0.000387968
526,1.3825e-06,-23.0586,0.00125544,0.000382459
527,1.36293e-06,-23.0586,0.00123778,0.000377035
528,1.34365e-06,-23.0586,0.00122039,0.000371697
529,1.32466e-06,-23.0586,0.00120326,0.000366441
530,1.30596e-06,-23.0586,0.00118639,0.000361268
531,1.28754e-06,-23.0586,0.00116977,0.000356176
532,1.2694e-06,-23.0586,0.0011534,0.000351163
533,1.25153e-06,-23.0586,0.00113727,0.000346228
534,1.23393e-06,-23.0586,0.00112139,0.000341369
535,1.2166e-06,-23.0586,0.00110574,0.000336586
536,1.19953e-06,-23.0586,0.00109033,0.000331877
