i,j,x,y,u_num,u_exact,error
0,0,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
0,1,0.000000000000,0.093750000000,0.000000000000,0.000000000000,0.000000000000
0,2,0.000000000000,0.187500000000,0.000000000000,0.000000000000,0.000000000000
0,3,0.000000000000,0.281250000000,0.000000000000,0.000000000000,0.000000000000
0,4,0.000000000000,0.375000000000,0.000000000000,0.000000000000,0.000000000000
0,5,0.000000000000,0.468750000000,0.000000000000,0.000000000000,0.000000000000
0,6,0.000000000000,0.562500000000,0.000000000000,0.000000000000,0.000000000000
0,7,0.000000000000,0.656250000000,0.000000000000,0.000000000000,0.000000000000
0,8,0.000000000000,0.750000000000,0.000000000000,0.000000000000,0.000000000000
0,9,0.000000000000,0.843750000000,0.000000000000,0.000000000000,0.000000000000
0,10,0.000000000000,0.937500000000,0.000000000000,0.000000000000,0.000000000000
0,11,0.000000000000,1.031250000000,0.000000000000,-0.000000000000,0.000000000000
0,12,0.000000000000,1.125000000000,0.000000000000,-0.000000000000,0.000000000000
0,13,0.000000000000,1.218750000000,0.000000000000,-0.000000000000,0.000000000000
0,14,0.000000000000,1.312500000000,0.000000000000,-0.000000000000,0.000000000000
0,15,0.000000000000,1.406250000000,0.000000000000,-0.000000000000,0.000000000000
0,16,0.000000000000,1.500000000000,0.000000000000,-0.000000000000,0.000000000000
0,17,0.000000000000,1.593750000000,0.000000000000,-0.000000000000,0.000000000000
0,18,0.000000000000,1.687500000000,0.000000000000,-0.000000000000,0.000000000000
0,19,0.000000000000,1.781250000000,0.000000000000,-0.000000000000,0.000000000000
0,20,0.000000000000,1.875000000000,0.000000000000,-0.000000000000,0.000000000000
0,21,0.000000000000,1.968750000000,0.000000000000,-0.000000000000,0.000000000000
0,22,0.000000000000,2.062500000000,0.000000000000,0.000000000000,0.000000000000
0,23,0.000000000000,2.156250000000,0.000000000000,0.000000000000,0.000000000000
0,24,0.000000000000,2.250000000000,0.000000000000,0.000000000000,0.000000000000
0,25,0.000000000000,2.343750000000,0.000000000000,0.000000000000,0.000000000000
0,26,0.000000000000,2.437500000000,0.000000000000,0.000000000000,0.000000000000
