# elem xi1 xi2 x y psi_FEM psi_exact difference
       2  0.000000000000  0.000000000000  1.875000000000  0.625000000000 -0.171488074815 -0.171750592882  0.000262518067
       2  0.000000000000  0.200000000000  1.875000000000  0.750000000000 -0.172940992641 -0.173315169083  0.000374176442
       2  0.000000000000  0.400000000000  1.875000000000  0.875000000000 -0.174393910467 -0.175125408350  0.000731497883
       2  0.000000000000  0.600000000000  1.875000000000  1.000000000000 -0.175846828292 -0.177164225373  0.001317397080
       2  0.000000000000  0.800000000000  1.875000000000  1.125000000000 -0.177299746118 -0.179413447446  0.002113701328
       2  0.000000000000  1.000000000000  1.875000000000  1.250000000000 -0.178752663944 -0.181854271489  0.003101607545
       2  0.200000000000 -1.000000000000  2.000000000000  0.000000000000 -0.171255472340 -0.174849576283  0.003594103943
       2  0.200000000000 -0.800000000000  2.000000000000  0.125000000000 -0.172600428083 -0.174987611828  0.002387183745
       2  0.200000000000 -0.600000000000  2.000000000000  0.250000000000 -0.173945383825 -0.175400287627  0.001454903801
       2  0.200000000000 -0.400000000000  2.000000000000  0.375000000000 -0.175290339568 -0.176083360246  0.000793020678
       2  0.200000000000 -0.200000000000  2.000000000000  0.500000000000 -0.176635295310 -0.177029917372  0.000394622061
       2  0.200000000000  0.000000000000  2.000000000000  0.625000000000 -0.177980251053 -0.178230606108  0.000250355055
       2  0.200000000000  0.200000000000  2.000000000000  0.750000000000 -0.179325206795 -0.179673930401  0.000348723605
       2  0.200000000000  0.400000000000  2.000000000000  0.875000000000 -0.180670162538 -0.181346598498  0.000676435960
       2  0.200000000000  0.600000000000  2.000000000000  1.000000000000 -0.182015118280 -0.183233899720  0.001218781439
       2  0.200000000000  0.800000000000  2.000000000000  1.125000000000 -0.183360074023 -0.185320090151  0.001960016128
       2  0.200000000000  1.000000000000  2.000000000000  1.250000000000 -0.184705029765 -0.187588768868  0.002883739102
       2  0.400000000000 -1.000000000000  2.125000000000  0.000000000000 -0.178287458995 -0.181346598498  0.003059139503
       2  0.400000000000 -0.800000000000  2.125000000000  0.125000000000 -0.179524452654 -0.181473820702  0.001949368047
       2  0.400000000000 -0.600000000000  2.125000000000  0.250000000000 -0.180761446313 -0.181854271489  0.001092825176
       2  0.400000000000 -0.400000000000  2.125000000000  0.375000000000 -0.181998439973 -0.182484341856  0.000485901883
       2  0.400000000000 -0.200000000000  2.125000000000  0.500000000000 -0.183235433632 -0.183358142480  0.000122708848
       2  0.400000000000  0.000000000000  2.125000000000  0.625000000000 -0.184472427291 -0.184467683683 -0.000004743608
       2  0.400000000000  0.200000000000  2.125000000000  0.750000000000 -0.185709420950 -0.185803111188  0.000093690238
       2  0.400000000000  0.400000000000  2.125000000000  0.875000000000 -0.186946414609 -0.187352983594  0.000406568985
       2  0.400000000000  0.600000000000  2.125000000000  1.000000000000 -0.188183408269 -0.189104576061  0.000921167792
       2  0.400000000000  0.800000000000  2.125000000000  1.125000000000 -0.189420401928 -0.191044194685  0.001623792757
       2  0.400000000000  1.000000000000  2.125000000000  1.250000000000 -0.190657395587 -0.193157487232  0.002500091645
       2  0.600000000000 -1.000000000000  2.250000000000  0.000000000000 -0.185319445649 -0.187588768868  0.002269323218
       2  0.600000000000 -0.800000000000  2.250000000000  0.125000000000 -0.186448477225 -0.187706400037  0.001257922812
       2  0.600000000000 -0.600000000000  2.250000000000  0.250000000000 -0.187577508801 -0.188058253837  0.000480745036
       2  0.600000000000 -0.400000000000  2.250000000000  0.375000000000 -0.188706540377 -0.188641241584 -0.000065298793
       2  0.600000000000 -0.200000000000  2.250000000000  0.500000000000 -0.189835571953 -0.189450315076 -0.000385256877
       2  0.600000000000  0.000000000000  2.250000000000  0.625000000000 -0.190964603529 -0.190478609706 -0.000485993823
       2  0.600000000000  0.200000000000  2.250000000000  0.750000000000 -0.192093635105 -0.191717632878 -0.000376002227
       2  0.600000000000  0.400000000000  2.250000000000  0.875000000000 -0.193222666681 -0.193157487232 -0.000065179449
       2  0.600000000000  0.600000000000  2.250000000000  1.000000000000 -0.194351698257 -0.194787116977  0.000435418721
       2  0.600000000000  0.800000000000  2.250000000000  1.125000000000 -0.195480729833 -0.196594565439  0.001113835607
       2  0.600000000000  1.000000000000  2.250000000000  1.250000000000 -0.196609761408 -0.198567232608  0.001957471200
       2  0.800000000000 -1.000000000000  2.375000000000  0.000000000000 -0.192351432304 -0.193595328620  0.001243896316
       2  0.800000000000 -0.800000000000  2.375000000000  0.125000000000 -0.193372501797 -0.193704413588  0.000331911791
