t,norm,energy,x_avg,y_avg
0.172,1,1.99758,8.16033e-16,3.84896e-18
0.173,1,1.99758,8.46511e-16,1.064e-18
0.174,1,1.99758,7.09521e-16,5.21977e-18
0.175,1,1.99758,7.95591e-16,1.15326e-18
0.176,1,1.99758,8.10921e-16,5.6553e-18
0.177,1,1.99758,8.90772e-16,-7.84015e-18
0.178,1,1.99758,7.91276e-16,5.79413e-18
0.179,1,1.99758,7.60335e-16,-9.6763e-18
0.18,1,1.99758,6.69219e-16,-2.60354e-18
0.181,1,1.99758,9.2433e-16,3.99787e-18
0.182,1,1.99758,1.09049e-15,-5.09478e-18
0.183,1,1.99758,4.60985e-16,-9.76687e-19
0.184,1,1.99758,7.9042e-16,7.15302e-21
0.185,1,1.99758,5.22606e-16,-4.08911e-18
0.186,1,1.99758,7.98075e-16,-4.98601e-18
0.187,1,1.99758,1.08349e-15,1.30823e-18
0.188,1,1.99758,7.24273e-16,-5.44515e-18
0.189,1,1.99758,7.71021e-16,-5.69787e-18
0.19,1,1.99758,5.54958e-16,-3.48738e-18
0.191,1,1.99758,5.7416e-16,-8.49371e-18
0.192,1,1.99758,4.25699e-16,-2.04417e-18
0.193,1,1.99758,9.67458e-16,1.15785e-17
0.194,1,1.99758,6.78151e-16,-3.85834e-18
0.195,1,1.99758,7.78537e-16,1.33489e-17
0.196,1,1.99758,4.8372e-16,2.28634e-18
0.197,1,1.99758,9.46585e-16,-2.69365e-18
0.198,1,1.99758,8.49469e-16,1.28746e-18
0.199,1,1.99758,3.70929e-16,5.3885e-18
0.2,1,1.99758,3.9692e-16,-5.59445e-18
0.201,1,1.99758,7.1708e-16,-5.93527e-18
0.202,1,1.99758,7.12736e-16,-1.42016e-18
0.203,1,1.99758,9.41329e-16,-4.33611e-18
0.204,1,1.99758,4.99657e-16,-7.74857e-18
0.205,1,1.99758,1.09971e-15,1.89189e-18
0.206,1,1.99758,4.26555e-16,3.2689e-19
0.207,1,1.99758,5.3505e-16,-4.98095e-18
0.208,1,1.99758,7.42557e-16,-2.03901e-18
0.209,1,1.99758,5.12619e-16,5.27371e-18
0.21,1,1.99758,8.0227e-16,-4.38469e-19
0.211,1,1.99758,8.37727e-16,1.06061e-17
0.212,1,1.99758,7.55111e-16,-2.57544e-18
0.213,1,1.99758,1.13886e-15,-9.13362e-19
0.214,1,1.99758,7.50726e-16,4.57306e-18
0.215,1,1.99758,1.12917e-15,-3.30925e-19
0.216,1,1.99758,7.60488e-16,-2.63857e-18
0.217,1,1.99758,7.71758e-16,-1.62179e-17
0.218,1,1.99758,9.12298e-16,3.43174e-18
0.219,1,1.99758,7.02772e-16,-5.30727e-18
0.22,1,1.99758,5.91717e-16,-3.44321e-18
0.221,1,1.99758,4.52222e-16,-1.90812e-19
0.222,1,1.99758,1.03478e-15,-4.07699e-18
0.223,1,1.99758,6.0664e-16,-1.61221e-18
0.224,1,1.99758,4.07099e-16,-2.36599e-18
0.225,1,1.99758,8.52659e-16,6.84427e-18
0.226,1,1.99758,9.81086e-16,-5.68449e-18
0.227,1,1.99758,5.24858e-16,-1.22157e-17
0.228,1,1.99758,6.74555e-16,-7.11462e-18
0.229,1,1.99758,9.42893e-16,1.18334e-18
0.23,1,1.99758,5.21159e-16,2.95898e-18
0.231,1,1.99758,8.29257e-16,-1.00997e-17
0.232,1,1.99758,7.36173e-16,-1.84818e-18
0.233,1,1.99758,6.24425e-16,1.12232e-18
0.234,1,1.99758,1.22873e-15,7.65251e-18
0.235,1,1.99758,6.04552e-16,4.53588e-18
0.236,1,1.99758,7.91398e-16,-1.99759e-19
0.237,1,1.99758,8.4444e-16,-1.62277e-18
0.238,1,1.99758,7.02421e-16,-3.90749e-18
0.239,1,1.99758,5.8666e-16,-3.63572e-18
0.24,1,1.99758,9.20881e-16,-7.63869e-19
0.241,1,1.99758,1.02938e-15,-5.18092e-18
0.242,1,1.99758,1.39218e-15,7.50168e-19
0.243,1,1.99758,5.09228e-16,-1.24227e-18
0.244,1,1.99758,7.94537e-16,5.0375e-19
0.245,1,1.99758,6.63776e-16,4.47259e-19
0.246,1,1.99758,5.80686e-16,-1.70629e-18
0.247,1,1.99758,6.33998e-16,2.98904e-18
0.248,1,1.99758,5.28166e-16,-7.96944e-18
0.249,1,1.99758,4.27242e-16,-5.30588e-18
0.25,1,1.99758,8.84678e-16,-7.29155e-18
0.251,1,1.99758,1.0608e-15,-4.5694e-18
0.252,1,1.99758,1.38552e-15,1.07381e-17
0.253,1,1.99758,9.88251e-16,-7.08732e-18
0.254,1,1.99758,8.30451e-16,1.44247e-17
0.255,1,1.99758,2.85486e-16,5.55829e-18
0.256,1,1.99758,1.13021e-15,8.43474e-18
0.257,1,1.99758,6.38091e-16,4.45643e-19
0.258,1,1.99758,9.45164e-16,4.47548e-18
0.259,1,1.99758,7.7267e-16,2.56721e-18
0.26,1,1.99758,3.51258e-16,-6.28286e-19
0.261,1,1.99758,6.50624e-16,-4.88595e-18
0.262,1,1.99758,7.08495e-16,-3.00256e-18
0.263,1,1.99758,7.89345e-16,-7.70046e-18
0.264,1,1.99758,5.80792e-16,-5.52723e-18
0.265,1,1.99758,7.80073e-16,-5.22118e-18
0.266,1,1.99758,7.105e-16,2.77573e-18
0.267,1,1.99758,7.15333e-16,-1.96707e-18
0.268,1,1.99758,8.11822e-16,6.00299e-18
0.269,1,1.99758,8.11462e-16,-7.00048e-19
0.27,1,1.99758,8.33871e-16,-1.13754e-18
0.271,1,1.99758,1.18894e-15,4.71358e-19
0.272,1,1.99758,5.33508e-16,2.77865e-18
0.273,1,1.99758,6.21719e-16,-1.05032e-17
0.274,1,1.99758,6.75782e-16,1.78644e-18
0.275,1,1.99758,9.12911e-16,2.72684e-18
0.276,1,1.99758,9.74718e-16,2.25816e-18
0.277,1,1.99758,5.17071e-16,3.40211e-18
0.278,1,1.99758,3.48035e-16,-4.05984e-18
0.279,1,1.99758,9.33509e-16,1.69923e-18
0.28,1,1.99758,1.19869e-15,3.3658e-18
0.281,1,1.99758,4.29238e-16,-7.47914e-18
0.282,1,1.99758,1.10512e-15,4.54529e-18
0.283,1,1.99758,8.4085e-16,9.25883e-18
0.284,1,1.99758,7.29351e-16,6.31075e-18
0.285,1,1.99758,1.04469e-15,1.55556e-18
0.286,1,1.99758,1.22357e-15,1.11331e-17
0.287,1,1.99758,9.49583e-16,-5.09736e-18
0.288,1,1.99758,4.54619e-16,-5.21794e-18
0.289,1,1.99758,7.4911e-16,-3.27142e-18
0.29,1,1.99758,7.03141e-16,7.81812e-18
0.291,1,1.99758,6.96257e-16,-7.78642e-19
0.292,1,1.99758,5.05127e-16,-7.46059e-19
0.293,1,1.99758,5.8135e-16,-1.19867e-18
0.294,1,1.99758,8.23772e-16,-3.62341e-18
0.295,1,1.99758,3.51528e-16,-1.40164e-18
0.296,1,1.99758,7.15039e-16,5.99743e-19
0.297,1,1.99758,5.76218e-16,-6.64431e-18
0.298,1,1.99758,6.85652e-16,-3.76859e-18
0.299,1,1.99758,1.06297e-15,-7.51069e-18
0.3,1,1.99758,2.62859e-16,8.36237e-19
0.301,1,1.99758,6.56498e-16,-6.27778e-18
0.302,1,1.99758,7.04693e-16,-1.57981e-18
0.303,1,1.99758,7.02091e-16,-6.45082e-18
0.304,1,1.99758,1.25092e-16,1.44483e-18
0.305,1,1.99758,9.95932e-16,-4.41794e-18
0.306,1,1.99758,9.7904e-16,-9.03481e-18
0.307,1,1.99758,7.87216e-16,-6.72475e-19
0.308,1,1.99758,7.4053e-16,3.47282e-18
0.309,1,1.99758,8.33284e-16,-4.1637e-18
0.31,1,1.99758,6.38849e-16,-1.9911e-18
0.311,1,1.99758,6.47099e-16,4.16275e-18
0.312,1,1.99758,6.35838e-16,-9.69496e-18
0.313,1,1.99758,9.08796e-16,1.57896e-18
0.314,1,1.99758,4.51586e-16,-2.29943e-18
0.315,1,1.99758,7.37004e-16,-3.50872e-19
0.316,1,1.99758,7.5974e-16,-3.21325e-19
0.317,1,1.99758,7.98291e-16,6.94318e-18
0.318,1,1.99758,4.81849e-16,-5.09625e-19
0.319,1,1.99758,8.54591e-16,5.76899e-18
0.32,1,1.99758,8.82857e-16,-2.38511e-18
0.321,1,1.99758,8.00384e-16,-1.61576e-18
0.322,1,1.99758,1.00962e-15,1.59525e-18
0.323,1,1.99758,1.00689e-15,3.05092e-18
0.324,1,1.99758,7.51057e-16,-2.19497e-18
0.325,1,1.99758,7.9585e-16,-5.7745e-18
0.326,1,1.99758,5.38342e-16,2.34225e-18
0.327,1,1.99758,8.40358e-16,-9.14e-18
0.328,1,1.99758,6.82301e-16,-7.99947e-19
0.329,1,1.99758,6.65468e-16,4.53519e-18
0.33,1,1.99758,3.09004e-16,1.04383e-19
0.331,1,1.99758,1.00437e-15,3.30707e-18
0.332,1,1.99758,8.56496e-16,-6.71636e-20
0.333,1,1.99758,4.48756e-16,-3.48064e-18
0.334,1,1.99758,1.69465e-16,1.5026e-18
0.335,1,1.99758,5.02935e-16,-4.78954e-18
0.336,1,1.99758,1.29477e-15,-3.27567e-19
0.337,1,1.99758,6.96002e-16,-1.51475e-18
0.338,1,1.99758,4.95725e-16,-6.46321e-18
0.339,1,1.99758,5.30787e-16,3.64994e-18
0.34,1,1.99758,4.67459e-16,-6.99752e-19
0.341,1,1.99758,7.54859e-16,-2.27887e-18
0.342,1,1.99758,9.59846e-16,5.14133e-18
0.343,1,1.99758,6.66446e-16,9.89063e-19
0.344,1,1.99758,5.16278e-16,-1.68457e-18
0.345,1,1.99758,6.94797e-16,-1.23685e-17
0.346,1,1.99758,4.72525e-16,-1.95063e-18
0.347,1,1.99758,6.02329e-16,5.12661e-19
0.348,1,1.99758,9.08373e-16,-6.39699e-19
0.349,1,1.99758,8.89342e-16,2.1936e-18
0.35,1,1.99758,8.96242e-16,-3.06185e-19
0.351,1,1.99758,6.14235e-16,4.16402e-18
0.352,1,1.99758,6.64114e-16,-3.1663e-19
0.353,1,1.99758,2.29395e-16,-2.4503e-19
0.354,1,1.99758,5.19089e-16,-4.25553e-18
0.355,1,1.99758,8.11763e-16,3.5229e-18
0.356,1,1.99758,7.36129e-16,3.62919e-18
0.357,1,1.99758,4.1319e-16,9.88252e-19
0.358,1,1.99758,1.02373e-15,-3.17685e-18
0.359,1,1.99758,7.81879e-16,-5.23735e-18
0.36,1,1.99758,3.65957e-16,1.04569e-17
0.361,1,1.99758,4.59657e-16,-5.79789e-18
0.362,1,1.99758,7.00894e-16,-3.2255e-18
0.363,1,1.99758,9.86034e-16,6.11035e-18
0.364,1,1.99758,4.809e-16,1.06851e-17
0.365,1,1.99758,1.08381e-15,-3.45966e-19
0.366,1,1.99758,8.36207e-16,1.46349e-18
0.367,1,1.99758,2.1046e-16,-4.6048e-18
0.368,1,1.99758,8.51005e-16,-4.76461e-18
0.369,1,1.99758,1.0551e-15,1.35711e-18
0.37,1,1.99758,7.45737e-16,-5.76999e-18
0.371,1,1.99758,8.54947e-16,2.87675e-18
0.372,1,1.99758,4.79316e-16,-4.48159e-19
0.373,1,1.99758,6.54185e-16,-6.2054e-18
0.374,1,1.99758,9.4468e-16,-4.59073e-18
0.375,1,1.99758,7.01065e-16,-4.70847e-18
0.376,1,1.99758,5.74392e-16,-6.86707e-18
0.377,1,1.99758,7.46544e-16,2.71945e-18
0.378,1,1.99758,8.21232e-16,-2.2734e-18
0.379,1,1.99758,4.14725e-16,2.72297e-18
0.38,1,1.99758,4.63622e-16,4.40129e-18
0.381,1,1.99758,6.58428e-16,-7.0795e-18
0.382,1,1.99758,7.9341e-16,-6.35714e-18
0.383,1,1.99758,6.30202e-16,-8.85274e-18
0.384,1,1.99758,6.3071e-16,-3.46788e-18
0.385,1,1.99758,7.59687e-16,5.91588e-18
0.386,1,1.99758,8.73943e-16,-2.0728e-18
0.387,1,1.99758,1.0724e-15,2.80039e-18
0.388,1,1.99758,6.14154e-16,6.02049e-18
0.389,1,1.99758,7.61775e-16,3.90161e-18
0.39,1,1.99758,9.66325e-16,-3.19568e-18
0.391,1,1.99758,7.17253e-16,-1.02107e-18
0.392,1,1.99758,8.03518e-16,1.69916e-18
0.393,1,1.99758,7.92426e-16,-7.1268e-18
0.394,1,1.99758,3.3265e-16,-2.14857e-18
0.395,1,1.99758,3.02467e-16,-1.69872e-18
0.396,1,1.99758,7.2421e-16,3.69266e-18
0.397,1,1.99758,7.68556e-16,-6.13937e-18
0.398,1,1.99758,7.86448e-16,9.04361e-19
0.399,1,1.99758,5.97554e-16,3.6513e-18
0.4,1,1.99758,6.03505e-16,3.00635e-18
0.401,1,1.99758,5.30475e-16,-1.02732e-18
0.402,1,1.99758,4.3093e-16,-6.69309e-18
0.403,1,1.99758,8.51318e-16,5.85223e-19
0.404,1,1.99758,8.28939e-16,-4.08732e-18
0.405,1,1.99758,5.44363e-16,7.73297e-18
0.406,1,1.99758,7.41306e-16,4.29183e-18
0.407,1,1.99758,8.25166e-16,4.94779e-19
0.408,1,1.99758,9.72566e-16,7.87395e-18
0.409,1,1.99758,5.46563e-16,5.25035e-18
0.41,1,1.99758,5.2908e-16,-1.09547e-17
0.411,1,1.99758,8.88366e-16,1.00025e-18
0.412,1,1.99758,1.02974e-15,5.1177e-18
0.413,1,1.99758,5.38483e-16,7.1675e-19
0.414,1,1.99758,1.0816e-15,7.88441e-18
0.415,1,1.99758,7.40516e-16,4.76576e-18
0.416,1,1.99758,4.30511e-16,9.64411e-18
0.417,1,1.99758,1.07572e-15,-4.79142e-18
0.418,1,1.99758,2.95887e-16,3.09099e-18
0.419,1,1.99758,1.07536e-15,-8.10328e-18
0.42,1,1.99758,2.00936e-16,-6.23819e-18
0.421,1,1.99758,6.51262e-16,3.25444e-18
0.422,1,1.99758,7.98459e-16,1.96407e-18
0.423,1,1.99758,1.12381e-15,2.40025e-19
0.424,1,1.99758,5.00148e-16,-5.79402e-19
0.425,1,1.99758,5.58758e-16,6.13847e-18
0.426,1,1.99758,5.9129e-16,-4.90642e-18
0.427,1,1.99758,7.34196e-16,7.99493e-18
0.428,1,1.99758,6.69244e-16,6.15625e-20
0.429,1,1.99758,5.82576e-16,4.81874e-18
0.43,1,1.99758,6.0148e-16,-5.54655e-18
0.431,1,1.99758,3.79928e-16,-6.22944e-18
0.432,1,1.99758,4.90281e-16,-2.85261e-19
0.433,1,1.99758,7.74319e-16,-2.849e-18
0.434,1,1.99758,4.00834e-16,3.45432e-18
0.435,1,1.99758,9.87723e-16,-1.44582e-18
0.436,1,1.99758,4.05413e-16,3.53519e-18
0.437,1,1.99758,6.17351e-16,-4.11846e-18
0.438,1,1.99758,9.57253e-16,6.93258e-18
0.439,1,1.99758,6.90708e-16,-4.53356e-18
0.44,1,1.99758,5.77671e-16,-3.8759e-19
0.441,1,1.99758,8.90469e-16,1.12954e-18
0.442,1,1.99758,9.58499e-16,1.49056e-17
0.443,1,1.99758,7.02191e-16,4.6605e-18
0.444,1,1.99758,3.62153e-16,-4.31297e-18
0.445,1,1.99758,3.90633e-16,-1.11988e-18
0.446,1,1.99758,6.11526e-16,-3.61885e-18
0.447,1,1.99758,7.15116e-16,-1.65599e-18
0.448,1,1.99758,6.13497e-16,-1.13002e-18
0.449,1,1.99758,5.9455e-16,-8.06343e-20
0.45,1,1.99758,8.94511e-16,4.54094e-18
0.451,1,1.99758,5.44429e-16,-2.3501e-18
0.452,1,1.99758,5.28317e-16,-2.12987e-18
0.453,1,1.99758,5.77187e-16,-3.69506e-18
0.454,1,1.99758,7.27728e-16,5.56977e-18
0.455,1,1.99758,4.22952e-16,7.20062e-18
0.456,1,1.99758,7.3226e-16,2.85401e-18
0.457,1,1.99758,8.16822e-16,-5.63984e-18
0.458,1,1.99758,8.33184e-16,4.1535e-18
0.459,1,1.99758,1.05415e-15,3.2404e-18
0.46,1,1.99758,1.01719e-15,-7.56705e-18
0.461,1,1.99758,7.90135e-16,8.71392e-18
0.462,1,1.99758,3.51205e-16,-2.30765e-18
0.463,1,1.99758,1.04968e-15,-2.23258e-18
0.464,1,1.99758,8.90614e-16,-7.86623e-18
0.465,1,1.99758,7.68116e-16,5.81267e-18
0.466,1,1.99758,8.06577e-16,-4.74668e-18
0.467,1,1.99758,8.87319e-16,6.79303e-18
0.468,1,1.99758,3.7253e-16,-6.09526e-18
0.469,1,1.99758,7.10713e-16,-8.45347e-19
0.47,1,1.99758,3.13969e-16,6.44154e-19
0.471,1,1.99758,6.57088e-16,1.52089e-18
0.472,1,1.99758,5.53454e-16,-1.91285e-18
0.473,1,1.99758,8.02088e-16,5.95981e-18
0.474,1,1.99758,9.13011e-16,-6.4489e-18
0.475,1,1.99758,7.47596e-16,-4.49178e-19
0.476,1,1.99758,9.40421e-16,1.59761e-18
0.477,1,1.99758,2.47004e-16,-3.39697e-18
0.478,1,1.99758,1.02991e-15,-3.71341e-18
0.479,1,1.99758,9.23465e-16,1.26733e-17
0.48,1,1.99758,8.8111e-16,1.94335e-18
0.481,1,1.99758,4.12923e-16,2.90489e-18
0.482,1,1.99758,5.12287e-16,-7.42841e-18
0.483,1,1.99758,4.36943e-16,4.59783e-18
0.484,1,1.99758,5.29955e-16,3.15356e-18
0.485,1,1.99758,3.31102e-16,-1.13593e-17
0.486,1,1.99758,2.99649e-16,6.02768e-18
0.487,1,1.99758,3.19929e-16,-2.92811e-18
0.488,1,1.99758,7.37495e-16,-6.54414e-18
0.489,1,1.99758,7.79866e-16,3.42529e-18
0.49,1,1.99758,1.01212e-15,7.50163e-19
0.491,1,1.99758,3.5767e-16,8.4704e-18
0.492,1,1.99758,5.27298e-16,-3.37149e-18
0.493,1,1.99758,9.90238e-16,3.41742e-18
0.494,1,1.99758,1.04047e-15,-1.02491e-18
0.495,1,1.99758,8.03906e-16,1.02333e-18
0.496,1,1.99758,9.18392e-16,4.46304e-18
0.497,1,1.99758,7.8247e-16,4.65172e-18
0.498,1,1.99758,6.46741e-16,-2.10311e-18
0.499,1,1.99758,7.04277e-16,-4.42458e-18
0.5,1,1.99758,6.54966e-16,4.69688e-18
0.501,1,1.99758,1.1037e-15,1.93968e-18
0.502,1,1.99758,8.24221e-16,9.36132e-20
0.503,1,1.99758,7.32835e-16,-5.67765e-18
0.504,1,1.99758,8.0924e-16,2.49589e-18
0.505,1,1.99758,6.12304e-16,-4.08618e-18
0.506,1,1.99758,9.61996e-16,9.48789e-19
