t,norm,energy,x_avg,y_avg
0.227,1,1.99858,-3.13191e-17,-3.43258e-17
0.228,1,1.99858,-2.44954e-17,-1.45639e-17
0.229,1,1.99858,9.99755e-17,-3.53632e-17
0.23,1,1.99858,6.30618e-17,-1.94681e-17
0.231,1,1.99858,-1.01519e-16,-3.23358e-17
0.232,1,1.99858,-1.28112e-16,-8.201e-18
0.233,1,1.99858,-6.88926e-17,-3.8816e-17
0.234,1,1.99858,-1.93047e-17,-7.87517e-18
0.235,1,1.99858,4.22281e-17,-2.79561e-17
0.236,1,1.99858,-1.36078e-16,-1.12194e-18
0.237,1,1.99858,3.72237e-17,-4.48133e-18
0.238,1,1.99858,-5.02722e-17,-3.14429e-17
0.239,1,1.99858,-6.51066e-17,1.90762e-17
0.24,1,1.99858,1.38584e-16,-7.9488e-18
0.241,1,1.99858,-6.80423e-17,-1.73959e-17
0.242,1,1.99858,2.3374e-17,-2.16457e-17
0.243,1,1.99858,-2.13935e-17,-3.49273e-17
0.244,1,1.99858,-8.37224e-17,-2.90562e-17
0.245,1,1.99858,-1.28265e-16,-8.76251e-18
0.246,1,1.99858,-1.20569e-17,-1.88671e-18
0.247,1,1.99858,3.80795e-17,-1.55879e-17
0.248,1,1.99858,2.79845e-17,1.00493e-17
0.249,1,1.99858,-8.48521e-17,4.4559e-18
0.25,1,1.99858,3.84193e-17,-5.6999e-18
0.251,1,1.99858,-3.09945e-17,-1.82701e-17
0.252,1,1.99858,5.6931e-17,-3.79974e-17
0.253,1,1.99858,-1.08715e-16,-2.44401e-17
0.254,1,1.99858,-8.44282e-17,-2.77694e-17
0.255,1,1.99858,2.29536e-17,-3.61462e-17
0.256,1,1.99858,1.03295e-16,-4.92214e-17
0.257,1,1.99858,-1.07713e-16,-1.32726e-17
0.258,1,1.99858,4.10173e-17,1.79503e-17
0.259,1,1.99858,-5.03055e-17,-2.3274e-17
0.26,1,1.99858,1.02195e-16,1.41393e-17
0.261,1,1.99858,9.63577e-17,-4.64798e-17
0.262,1,1.99858,-2.01824e-17,-2.20626e-17
0.263,1,1.99858,-8.90777e-18,-1.96517e-17
0.264,1,1.99858,-2.00198e-16,-1.68388e-17
0.265,1,1.99858,6.86338e-17,-1.52265e-17
0.266,1,1.99858,-1.38909e-18,-1.32026e-17
0.267,1,1.99858,-6.35737e-17,-3.36213e-17
0.268,1,1.99858,-1.1801e-16,-5.6734e-17
0.269,1,1.99858,-8.10806e-17,-2.75688e-17
0.27,1,1.99858,6.16751e-17,-4.01934e-17
0.271,1,1.99858,-1.22928e-17,-1.14279e-17
0.272,1,1.99858,-2.07738e-16,-3.5705e-17
0.273,1,1.99858,-2.11237e-17,-2.03419e-17
0.274,1,1.99858,4.69192e-17,-3.9758e-17
0.275,1,1.99858,-9.5782e-17,5.88028e-18
0.276,1,1.99858,-3.89771e-17,-1.63417e-17
0.277,1,1.99858,-5.45062e-17,-5.10392e-17
0.278,1,1.99858,-4.80975e-17,-1.51011e-17
0.279,1,1.99858,-5.34168e-17,2.70345e-17
0.28,1,1.99858,3.18509e-17,-4.18769e-17
0.281,1,1.99858,-2.07184e-17,-2.85672e-17
0.282,1,1.99858,1.17551e-16,-1.5527e-17
0.283,1,1.99858,-1.35639e-17,4.92979e-18
0.284,1,1.99858,-2.88036e-17,6.13971e-19
0.285,1,1.99858,-6.30531e-17,5.96365e-18
0.286,1,1.99858,4.93231e-17,-4.38332e-17
0.287,1,1.99858,-5.97259e-17,-2.9589e-17
0.288,1,1.99858,-8.3529e-17,-2.10549e-17
0.289,1,1.99858,4.14495e-17,-6.49762e-17
0.29,1,1.99858,1.87072e-18,-2.06295e-18
0.291,1,1.99858,8.90082e-17,-2.14928e-17
0.292,1,1.99858,-4.75321e-18,4.00301e-17
0.293,1,1.99858,-7.66683e-17,3.76478e-18
0.294,1,1.99858,-3.01664e-17,-2.90609e-17
0.295,1,1.99858,-7.93403e-17,-1.34772e-17
0.296,1,1.99858,-1.098e-16,-2.35993e-17
0.297,1,1.99858,-5.82351e-19,-2.93282e-17
0.298,1,1.99858,-8.1827e-17,-3.96253e-18
0.299,1,1.99858,-9.47137e-17,-3.17376e-17
0.3,1,1.99858,2.06411e-17,-6.66554e-17
0.301,1,1.99858,2.88762e-17,-2.67714e-17
0.302,1,1.99858,8.11995e-17,-3.78595e-17
0.303,1,1.99858,1.4373e-17,-2.841e-17
0.304,1,1.99858,1.48471e-16,2.11521e-17
0.305,1,1.99858,-1.60197e-16,6.19675e-18
0.306,1,1.99858,8.33058e-18,1.80604e-18
0.307,1,1.99858,1.09141e-17,-3.49125e-17
0.308,1,1.99858,3.72664e-17,-5.06078e-17
0.309,1,1.99858,-1.69873e-17,9.48034e-18
0.31,1,1.99858,2.15386e-17,-3.46498e-17
0.311,1,1.99858,-6.97592e-17,-1.99333e-17
0.312,1,1.99858,-2.89797e-17,-7.21107e-18
0.313,1,1.99858,-5.05591e-17,4.65103e-18
0.314,1,1.99858,3.74514e-17,4.29256e-17
0.315,1,1.99858,-8.55936e-17,-9.1728e-18
0.316,1,1.99858,-2.60829e-17,-4.7394e-19
0.317,1,1.99858,4.2492e-17,-2.77681e-18
0.318,1,1.99858,-5.10563e-17,2.11976e-17
0.319,1,1.99858,1.73171e-17,1.91081e-17
0.32,1,1.99858,-5.80239e-17,-1.14883e-17
0.321,1,1.99858,1.50354e-17,-3.61728e-17
0.322,1,1.99858,-1.94175e-16,-2.44133e-17
0.323,1,1.99858,-5.43777e-17,1.94735e-18
0.324,1,1.99858,3.25478e-17,5.07294e-19
0.325,1,1.99858,-7.78163e-17,-5.75183e-18
0.326,1,1.99858,-8.34376e-17,3.0515e-17
0.327,1,1.99858,-1.07603e-17,-3.41285e-17
0.328,1,1.99858,-1.07166e-16,1.30501e-18
0.329,1,1.99858,-8.96241e-17,2.33471e-17
0.33,1,1.99858,-3.91427e-17,-1.71508e-17
0.331,1,1.99858,-7.9155e-17,2.6093e-17
0.332,1,1.99858,8.28773e-17,-1.32045e-17
0.333,1,1.99858,3.90745e-19,6.32268e-18
0.334,1,1.99858,-1.04973e-17,-3.23335e-19
0.335,1,1.99858,1.54504e-16,-1.73286e-17
0.336,1,1.99858,-2.59836e-17,-1.41645e-17
0.337,1,1.99858,2.86216e-17,-1.56399e-17
0.338,1,1.99858,-1.52605e-16,-1.24864e-17
0.339,1,1.99858,-8.77302e-17,3.68221e-18
0.34,1,1.99858,-9.59344e-18,1.82057e-17
0.341,1,1.99858,-9.12963e-17,-2.86258e-17
0.342,1,1.99858,-1.20836e-17,2.54645e-18
0.343,1,1.99858,7.32291e-17,1.6357e-17
0.344,1,1.99858,-1.69517e-16,-2.95308e-17
0.345,1,1.99858,-2.34892e-17,-5.28446e-18
0.346,1,1.99858,1.5359e-17,1.50907e-17
0.347,1,1.99858,7.94943e-17,2.42331e-17
0.348,1,1.99858,-9.89248e-17,-3.30716e-17
0.349,1,1.99858,8.80006e-17,3.25515e-17
0.35,1,1.99858,6.00932e-18,-7.88544e-18
0.351,1,1.99858,-3.77312e-17,1.38112e-17
0.352,1,1.99858,5.49343e-18,-2.18509e-17
0.353,1,1.99858,5.3422e-17,1.7431e-17
0.354,1,1.99858,2.66597e-17,-2.16541e-17
0.355,1,1.99858,8.40978e-17,-3.16523e-17
0.356,1,1.99858,3.26511e-17,-3.76135e-17
0.357,1,1.99858,-1.92609e-16,-3.89296e-17
0.358,1,1.99858,-2.04657e-17,-4.03996e-18
0.359,1,1.99858,-6.21268e-17,-8.79391e-18
0.36,1,1.99858,-1.13418e-17,-7.03525e-18
0.361,1,1.99858,-1.90334e-17,-9.42571e-18
0.362,1,1.99858,-1.54935e-16,-2.25277e-17
0.363,1,1.99858,-4.36353e-17,1.65021e-17
0.364,1,1.99858,1.84642e-17,1.0806e-17
0.365,1,1.99858,-6.80263e-17,3.94116e-18
0.366,1,1.99858,-1.19885e-16,3.48836e-17
0.367,1,1.99858,8.32135e-18,5.01505e-18
0.368,1,1.99858,-6.29507e-17,3.4445e-17
0.369,1,1.99858,7.60489e-17,-2.90231e-17
0.37,1,1.99858,1.08008e-16,-1.90867e-17
0.371,1,1.99858,2.68379e-17,4.36214e-18
0.372,1,1.99858,4.98199e-17,-2.26304e-17
0.373,1,1.99858,-5.62771e-17,2.13638e-17
0.374,1,1.99858,2.73466e-17,5.31938e-18
0.375,1,1.99858,-1.48838e-17,-7.14408e-18
0.376,1,1.99858,2.868e-17,3.10181e-17
0.377,1,1.99858,-9.12802e-17,-2.30113e-17
0.378,1,1.99858,-1.37714e-16,2.10681e-17
0.379,1,1.99858,-3.60207e-17,-3.435e-17
0.38,1,1.99858,3.04768e-17,3.80034e-17
0.381,1,1.99858,4.23844e-17,-6.92955e-18
0.382,1,1.99858,-5.55428e-17,-4.04216e-17
0.383,1,1.99858,1.18835e-16,1.59314e-18
0.384,1,1.99858,3.67408e-17,-1.94938e-17
0.385,1,1.99858,4.44655e-17,-1.07849e-18
0.386,1,1.99858,-4.78782e-17,-2.2502e-17
0.387,1,1.99858,-1.01089e-16,-2.21472e-17
0.388,1,1.99858,9.94714e-17,3.86475e-17
0.389,1,1.99858,-9.00428e-17,-4.42634e-18
0.39,1,1.99858,3.1847e-17,-1.0732e-17
0.391,1,1.99858,-1.08184e-16,8.58089e-18
0.392,1,1.99858,-3.19381e-18,-1.69312e-17
0.393,1,1.99858,1.60006e-16,2.13038e-17
0.394,1,1.99858,2.29529e-17,3.82731e-17
0.395,1,1.99858,1.46767e-17,3.06113e-17
0.396,1,1.99858,4.27841e-17,1.09935e-17
0.397,1,1.99858,-2.66427e-18,2.10377e-17
0.398,1,1.99858,-1.45022e-16,4.84585e-18
0.399,1,1.99858,-1.35097e-16,6.09121e-18
0.4,1,1.99858,8.54212e-17,-2.86977e-19
0.401,1,1.99858,6.21847e-17,-1.12647e-17
0.402,1,1.99858,-7.72184e-17,1.06801e-17
0.403,1,1.99858,-6.21728e-17,-8.23553e-18
0.404,1,1.99858,1.80732e-17,-1.6301e-18
0.405,1,1.99858,-5.88209e-17,4.17713e-17
0.406,1,1.99858,4.98354e-17,-1.94903e-17
0.407,1,1.99858,8.29528e-17,4.85816e-17
0.408,1,1.99858,-5.05309e-17,-8.27865e-18
0.409,1,1.99858,4.03318e-17,1.36722e-17
0.41,1,1.99858,-2.90509e-18,2.20713e-17
0.411,1,1.99858,-4.27198e-17,-2.1819e-17
0.412,1,1.99858,1.80588e-18,2.52922e-17
0.413,1,1.99858,1.3376e-16,2.89405e-18
0.414,1,1.99858,1.02753e-16,3.6521e-17
0.415,1,1.99858,-3.77852e-17,4.09484e-17
0.416,1,1.99858,-1.18551e-16,2.4884e-17
0.417,1,1.99858,2.39259e-17,-4.54668e-18
0.418,1,1.99858,-2.48378e-16,4.09208e-17
0.419,1,1.99858,9.62545e-18,4.55537e-17
0.42,1,1.99858,-5.64944e-17,7.06774e-17
0.421,1,1.99858,-3.61457e-17,5.25609e-17
0.422,1,1.99858,-6.30764e-17,5.60559e-17
0.423,1,1.99858,-5.72926e-17,5.85867e-17
0.424,1,1.99858,5.29122e-17,-1.0786e-17
0.425,1,1.99858,6.74251e-18,4.52092e-17
0.426,1,1.99858,-5.37557e-17,3.86033e-17
0.427,1,1.99858,-1.2881e-16,6.90299e-17
0.428,1,1.99858,1.48739e-16,-2.0926e-17
0.429,1,1.99858,-5.18637e-17,1.5401e-17
0.43,1,1.99858,9.02295e-17,5.67017e-18
0.431,1,1.99858,-4.30988e-17,2.19454e-17
0.432,1,1.99858,-1.95473e-17,1.76504e-17
0.433,1,1.99858,-1.32949e-16,2.11105e-17
0.434,1,1.99858,8.21981e-17,2.06589e-17
0.435,1,1.99858,-1.03897e-16,1.67006e-17
0.436,1,1.99858,7.17228e-17,-3.65633e-18
0.437,1,1.99858,8.5027e-17,9.92057e-18
0.438,1,1.99858,-9.77227e-17,1.39189e-17
0.439,1,1.99858,1.10814e-16,5.42196e-17
0.44,1,1.99858,1.11486e-17,2.16845e-17
0.441,1,1.99858,-1.69085e-16,1.08819e-17
0.442,1,1.99858,6.78397e-17,8.71474e-18
0.443,1,1.99858,-2.46232e-17,2.89494e-17
0.444,1,1.99858,1.08341e-17,1.30879e-17
0.445,1,1.99858,-1.07484e-16,4.34538e-17
0.446,1,1.99858,8.68287e-17,-5.42991e-18
0.447,1,1.99858,-2.02873e-17,3.52489e-17
0.448,1,1.99858,-9.03983e-17,2.48507e-17
0.449,1,1.99858,1.58118e-16,3.40998e-17
0.45,1,1.99858,3.08568e-17,6.0676e-17
0.451,1,1.99858,-7.43885e-17,-3.4096e-17
0.452,1,1.99858,-3.26995e-17,-1.74221e-17
0.453,1,1.99858,-9.90929e-17,3.81398e-17
0.454,1,1.99858,-1.78852e-17,2.42214e-17
0.455,1,1.99858,-1.08817e-16,-3.25549e-18
0.456,1,1.99858,-5.55842e-17,4.58206e-17
0.457,1,1.99858,1.24849e-16,6.30879e-17
0.458,1,1.99858,-1.53625e-16,5.22288e-17
0.459,1,1.99858,-1.57776e-16,5.3695e-17
0.46,1,1.99858,1.31674e-16,3.96146e-17
0.461,1,1.99858,1.43503e-17,7.96555e-18
0.462,1,1.99858,-1.60169e-18,5.75662e-17
0.463,1,1.99858,1.16045e-16,2.9764e-17
0.464,1,1.99858,-8.67963e-17,6.61484e-17
0.465,1,1.99858,3.15299e-18,8e-17
0.466,1,1.99858,-1.61607e-17,5.78357e-17
0.467,1,1.99858,1.78481e-16,6.39898e-17
0.468,1,1.99858,-2.61464e-17,2.92634e-17
0.469,1,1.99858,-9.66639e-17,6.38889e-17
0.47,1,1.99858,-7.52464e-17,1.63135e-17
0.471,1,1.99858,-9.10409e-18,3.12176e-17
0.472,1,1.99858,-8.6268e-17,2.10902e-17
0.473,1,1.99858,-6.2053e-18,5.01127e-17
0.474,1,1.99858,-1.05412e-16,3.34225e-17
0.475,1,1.99858,-9.99034e-17,3.29637e-17
0.476,1,1.99858,-1.02976e-17,6.5443e-17
0.477,1,1.99858,-1.195e-16,4.14942e-17
0.478,1,1.99858,-4.98941e-17,3.96085e-17
0.479,1,1.99858,3.00655e-17,9.29794e-18
0.48,1,1.99858,-6.38604e-17,2.65724e-17
0.481,1,1.99858,-2.72056e-17,3.49834e-17
0.482,1,1.99858,5.58254e-17,1.40996e-17
0.483,1,1.99858,-7.97343e-17,1.01993e-17
0.484,1,1.99858,-1.07579e-16,2.98617e-17
0.485,1,1.99858,-3.29564e-18,6.17579e-17
0.486,1,1.99858,-1.53635e-16,3.98134e-17
0.487,1,1.99858,7.18866e-17,2.57783e-17
0.488,1,1.99858,-8.51086e-17,-7.69559e-18
0.489,1,1.99858,1.32733e-17,3.26528e-17
0.49,1,1.99858,-1.86149e-16,4.35819e-17
0.491,1,1.99858,8.06823e-17,2.51086e-18
0.492,1,1.99858,-1.64938e-17,-5.97951e-17
0.493,1,1.99858,-8.95546e-17,2.38744e-18
0.494,1,1.99858,5.43072e-17,9.19365e-18
0.495,1,1.99858,2.89309e-17,2.23127e-18
0.496,1,1.99858,-1.55142e-16,6.73712e-18
