t,norm,energy,x_avg,y_avg
0.313,1,1.49855,0.672242,1.07569e-17
0.314,1,1.49855,0.672025,8.8349e-18
0.315,1,1.49855,0.671807,-1.06685e-17
0.316,1,1.49855,0.671588,-7.38125e-18
0.317,1,1.49855,0.671369,-1.64195e-18
0.318,1,1.49855,0.67115,-6.04119e-18
0.319,1,1.49855,0.670929,2.62686e-18
0.32,1,1.49855,0.670708,7.0238e-18
0.321,1,1.49855,0.670487,1.71385e-18
0.322,1,1.49855,0.670264,-6.94523e-20
0.323,1,1.49855,0.670041,1.97476e-18
0.324,1,1.49855,0.669817,3.93474e-18
0.325,1,1.49855,0.669593,4.4236e-18
0.326,1,1.49855,0.669368,2.1296e-18
0.327,1,1.49855,0.669142,4.78315e-18
0.328,1,1.49855,0.668916,3.478e-18
0.329,1,1.49855,0.668689,8.84437e-18
0.33,1,1.49855,0.668461,-9.08827e-18
0.331,1,1.49855,0.668233,-4.87788e-18
0.332,1,1.49855,0.668004,-5.72268e-18
0.333,1,1.49855,0.667774,-6.46502e-18
0.334,1,1.49855,0.667544,8.32581e-18
0.335,1,1.49855,0.667313,8.21902e-19
0.336,1,1.49855,0.667081,1.18889e-18
0.337,1,1.49855,0.666849,1.0976e-17
0.338,1,1.49855,0.666616,2.68953e-18
0.339,1,1.49855,0.666382,-7.53165e-19
0.34,1,1.49855,0.666148,3.31102e-19
0.341,1,1.49855,0.665913,-5.75295e-19
0.342,1,1.49855,0.665677,-3.51639e-18
0.343,1,1.49855,0.665441,-2.06723e-18
0.344,1,1.49855,0.665203,5.859e-18
0.345,1,1.49855,0.664966,-1.76004e-18
0.346,1,1.49855,0.664727,2.63082e-18
0.347,1,1.49855,0.664488,-1.28421e-17
0.348,1,1.49855,0.664249,-4.87179e-19
0.349,1,1.49855,0.664009,2.56062e-18
0.35,1,1.49855,0.663768,-2.59753e-18
0.351,1,1.49855,0.663526,-2.43301e-18
0.352,1,1.49855,0.663284,-1.98297e-18
0.353,1,1.49855,0.663041,8.95723e-18
0.354,1,1.49855,0.662797,5.95332e-19
0.355,1,1.49855,0.662553,-1.49565e-18
0.356,1,1.49855,0.662308,1.39865e-17
0.357,1,1.49855,0.662062,-1.3461e-18
0.358,1,1.49855,0.661816,-4.13473e-18
0.359,1,1.49855,0.661569,8.46761e-18
0.36,1,1.49855,0.661321,-5.74629e-18
0.361,1,1.49855,0.661073,-1.55524e-17
0.362,1,1.49855,0.660824,-7.11097e-18
0.363,1,1.49855,0.660575,-1.15041e-18
0.364,1,1.49855,0.660324,1.00414e-18
0.365,1,1.49855,0.660074,7.35389e-18
0.366,1,1.49855,0.659822,-8.08141e-18
0.367,1,1.49855,0.65957,-3.79207e-18
0.368,1,1.49855,0.659317,-1.00356e-17
0.369,1,1.49855,0.659064,4.63201e-18
0.37,1,1.49855,0.658809,1.32753e-17
0.371,1,1.49855,0.658555,8.9224e-19
0.372,1,1.49855,0.658299,-2.82981e-18
0.373,1,1.49855,0.658043,8.82265e-19
0.374,1,1.49855,0.657786,-1.40897e-17
0.375,1,1.49855,0.657529,-8.64604e-18
0.376,1,1.49855,0.657271,6.93867e-19
0.377,1,1.49855,0.657012,-3.91987e-18
0.378,1,1.49855,0.656752,8.99052e-19
0.379,1,1.49855,0.656492,5.59524e-18
0.38,1,1.49855,0.656232,-2.88643e-19
0.381,1,1.49855,0.65597,-2.76554e-18
0.382,1,1.49855,0.655708,-4.15275e-18
0.383,1,1.49855,0.655446,9.58724e-18
0.384,1,1.49855,0.655182,2.94518e-20
0.385,1,1.49855,0.654918,-5.79973e-18
0.386,1,1.49855,0.654654,-8.30671e-18
0.387,1,1.49855,0.654388,4.98848e-18
0.388,1,1.49855,0.654123,-4.19783e-18
0.389,1,1.49855,0.653856,-6.51123e-18
0.39,1,1.49855,0.653589,-6.05109e-18
0.391,1,1.49855,0.653321,-7.73533e-18
0.392,1,1.49855,0.653052,1.46176e-19
0.393,1,1.49855,0.652783,-9.69321e-18
0.394,1,1.49855,0.652513,6.56073e-18
0.395,1,1.49855,0.652243,5.01519e-18
0.396,1,1.49855,0.651972,3.17418e-18
0.397,1,1.49855,0.6517,1.25497e-17
0.398,1,1.49855,0.651427,-1.05469e-17
0.399,1,1.49855,0.651154,5.2301e-18
0.4,1,1.49855,0.650881,-1.41075e-18
0.401,1,1.49855,0.650606,2.22372e-18
0.402,1,1.49855,0.650331,1.24522e-18
0.403,1,1.49855,0.650055,2.34823e-18
0.404,1,1.49855,0.649779,-2.8447e-18
0.405,1,1.49855,0.649502,2.49321e-18
0.406,1,1.49855,0.649225,7.47366e-18
0.407,1,1.49855,0.648946,-4.82003e-18
0.408,1,1.49855,0.648667,-7.32027e-18
0.409,1,1.49855,0.648388,-1.88134e-19
0.41,1,1.49855,0.648108,-2.46724e-18
0.411,1,1.49855,0.647827,1.24783e-18
0.412,1,1.49855,0.647545,-2.52024e-18
0.413,1,1.49855,0.647263,6.25281e-18
0.414,1,1.49855,0.64698,3.45623e-18
0.415,1,1.49855,0.646697,-9.36236e-18
0.416,1,1.49855,0.646413,-9.81522e-18
0.417,1,1.49855,0.646128,4.1776e-18
0.418,1,1.49855,0.645843,1.06379e-17
0.419,1,1.49855,0.645557,1.04719e-17
0.42,1,1.49855,0.64527,-9.08876e-18
0.421,1,1.49855,0.644983,-1.21616e-17
0.422,1,1.49855,0.644695,1.13897e-18
0.423,1,1.49855,0.644406,-2.50976e-18
0.424,1,1.49855,0.644117,-3.22998e-18
0.425,1,1.49855,0.643827,7.0834e-18
0.426,1,1.49855,0.643537,2.46385e-18
0.427,1,1.49855,0.643246,2.80559e-18
0.428,1,1.49855,0.642954,-4.90759e-18
0.429,1,1.49855,0.642661,-1.03234e-17
0.43,1,1.49855,0.642368,6.84168e-18
0.431,1,1.49855,0.642075,-1.29508e-18
0.432,1,1.49855,0.64178,-3.26124e-18
0.433,1,1.49855,0.641485,1.2041e-17
0.434,1,1.49855,0.64119,1.09342e-17
0.435,1,1.49855,0.640893,-8.71407e-18
0.436,1,1.49855,0.640597,3.7387e-18
0.437,1,1.49855,0.640299,1.44394e-17
0.438,1,1.49855,0.640001,7.6421e-18
0.439,1,1.49855,0.639702,3.58438e-18
0.44,1,1.49855,0.639403,6.13587e-18
0.441,1,1.49855,0.639102,-4.34636e-18
0.442,1,1.49855,0.638802,-1.32365e-17
0.443,1,1.49855,0.6385,-3.34836e-18
0.444,1,1.49855,0.638198,1.98263e-17
0.445,1,1.49855,0.637896,-8.9436e-18
0.446,1,1.49855,0.637592,4.17615e-18
0.447,1,1.49855,0.637289,4.08412e-18
0.448,1,1.49855,0.636984,2.26807e-18
0.449,1,1.49855,0.636679,1.1275e-17
0.45,1,1.49855,0.636373,-1.66717e-18
0.451,1,1.49855,0.636067,1.04705e-17
0.452,1,1.49855,0.63576,-1.50373e-18
0.453,1,1.49855,0.635452,7.95249e-18
0.454,1,1.49855,0.635144,-4.92584e-18
0.455,1,1.49855,0.634835,-4.71101e-18
0.456,1,1.49855,0.634525,-6.89377e-18
0.457,1,1.49855,0.634215,3.33346e-18
0.458,1,1.49855,0.633904,-4.64587e-18
0.459,1,1.49855,0.633592,-4.18738e-18
0.46,1,1.49855,0.63328,6.93917e-18
0.461,1,1.49855,0.632967,-1.19653e-18
0.462,1,1.49855,0.632654,4.80514e-18
0.463,1,1.49855,0.63234,-3.28095e-18
0.464,1,1.49855,0.632025,-9.08311e-19
0.465,1,1.49855,0.63171,3.58671e-18
0.466,1,1.49855,0.631394,-5.64461e-18
0.467,1,1.49855,0.631078,-3.19071e-18
0.468,1,1.49855,0.63076,-6.33789e-18
0.469,1,1.49855,0.630443,-1.31496e-17
0.47,1,1.49855,0.630124,6.25675e-19
0.471,1,1.49855,0.629805,4.31421e-18
0.472,1,1.49855,0.629486,-7.095e-19
0.473,1,1.49855,0.629165,4.43523e-18
